date,product_id,product_category,stock_level,safety_stock,reorder_point,max_stock,unit_cost,carrying_cost_percent,demand_variance,supplier_id,inventory_value,carrying_cost,stockout_risk,overstock_risk
2024-10-31,PROD_0065,Automotive,1216,182,364,2188,193.7,0.167,0.375,SUP_0082,235539.19999999998,39335.0464,0,0
2024-10-31,PROD_0066,Consumer_Goods,1333,199,399,2399,112.53,0.164,0.415,SUP_0192,150002.49,24600.40836,0,0
2024-10-31,PROD_0067,Consumer_Goods,1274,191,382,2293,73.44,0.161,0.184,SUP_0068,93562.56,15063.57216,0,0
2024-10-31,PROD_0068,Healthcare,933,139,279,1679,20.04,0.168,0.381,SUP_0167,18697.32,3141.1497600000002,0,0
2024-10-31,PROD_0069,Industrial,1022,153,306,1839,130.47,0.26,0.347,SUP_0143,133340.34,34668.4884,0,0
2024-10-31,PROD_0070,Industrial,113,16,33,203,167.07,0.152,0.115,SUP_0037,18878.91,2869.5943199999997,0,0
2024-10-31,PROD_0071,Industrial,997,149,299,1794,112.51,0.269,0.11,SUP_0195,112172.47,30174.394430000004,0,0
2024-10-31,PROD_0072,Consumer_Goods,724,108,217,1303,17.31,0.311,0.446,SUP_0112,12532.439999999999,3897.5888399999994,0,0
2024-10-31,PROD_0073,Industrial,1451,217,435,2611,144.41,0.27,0.144,SUP_0127,209538.91,56575.5057,0,0
2024-10-31,PROD_0074,Consumer_Goods,839,125,251,1510,156.15,0.322,0.249,SUP_0132,131009.85,42185.171700000006,0,0
2024-10-31,PROD_0075,Automotive,385,57,115,693,150.48,0.271,0.172,SUP_0199,57934.799999999996,15700.3308,0,0
2024-10-31,PROD_0076,Electronics,729,109,218,1312,189.11,0.225,0.433,SUP_0132,137861.19,31018.767750000003,0,0
2024-10-31,PROD_0077,Electronics,268,40,80,482,42.33,0.272,0.193,SUP_0150,11344.439999999999,3085.68768,0,0
2024-10-31,PROD_0078,Industrial,245,36,73,441,49.29,0.266,0.103,SUP_0102,12076.05,3212.2293,0,0
2024-10-31,PROD_0079,Healthcare,629,94,188,1132,64.8,0.347,0.262,SUP_0012,40759.2,14143.442399999998,0,0
2024-10-31,PROD_0080,Healthcare,319,47,95,574,176.72,0.345,0.374,SUP_0002,56373.68,19448.919599999997,0,0
2024-10-31,PROD_0081,Industrial,1133,169,339,2039,118.64,0.259,0.123,SUP_0125,134419.12,34814.55208,0,0
2024-10-31,PROD_0082,Consumer_Goods,975,146,292,1755,57.62,0.342,0.376,SUP_0173,56179.5,19213.389000000003,0,0
2024-10-31,PROD_0083,Industrial,1157,173,347,2082,44.5,0.307,0.159,SUP_0055,51486.5,15806.3555,0,0
2024-10-31,PROD_0084,Consumer_Goods,1385,207,415,2493,118.46,0.237,0.236,SUP_0091,164067.1,38883.9027,0,0
2024-10-31,PROD_0085,Industrial,724,108,217,1303,36.08,0.181,0.103,SUP_0179,26121.92,4728.06752,0,0
2024-10-31,PROD_0086,Automotive,91,13,27,163,153.42,0.272,0.37,SUP_0027,13961.22,3797.45184,0,0
2024-10-31,PROD_0087,Industrial,177,26,53,318,139.15,0.216,0.148,SUP_0200,24629.55,5319.9828,0,0
2024-10-31,PROD_0088,Electronics,750,112,225,1350,78.82,0.279,0.447,SUP_0115,59114.99999999999,16493.085,0,0
2024-10-31,PROD_0089,Automotive,134,20,40,241,82.77,0.275,0.323,SUP_0112,11091.18,3050.0745,0,0
2024-10-31,PROD_0090,Healthcare,853,127,255,1535,16.54,0.315,0.15,SUP_0106,14108.619999999999,4444.2153,0,0
2024-10-31,PROD_0091,Electronics,119,17,35,214,40.82,0.16,0.201,SUP_0132,4857.58,777.2128,0,0
2024-10-31,PROD_0092,Electronics,716,107,214,1288,177.56,0.323,0.313,SUP_0090,127132.96,41063.94608,0,0
2024-10-31,PROD_0093,Consumer_Goods,1123,168,336,2021,22.62,0.315,0.32,SUP_0009,25402.260000000002,8001.711900000001,0,0
2024-10-31,PROD_0094,Electronics,968,145,290,1742,122.07,0.316,0.436,SUP_0038,118163.76,37339.748159999996,0,0
2024-10-31,PROD_0095,Electronics,435,65,130,783,75.95,0.152,0.3,SUP_0062,33038.25,5021.814,0,0
2024-10-31,PROD_0096,Automotive,287,43,86,516,121.95,0.261,0.147,SUP_0109,34999.65,9134.908650000001,0,0
2024-10-31,PROD_0097,Consumer_Goods,530,79,159,954,32.21,0.283,0.235,SUP_0106,17071.3,4831.1779,0,0
2024-10-31,PROD_0098,Electronics,392,58,117,705,131.98,0.241,0.193,SUP_0077,51736.159999999996,12468.41456,0,0
2024-10-31,PROD_0099,Automotive,1483,222,444,2669,121.38,0.283,0.234,SUP_0119,180006.53999999998,50941.85081999999,0,0
2024-10-31,PROD_0100,Automotive,97,14,29,174,54.24,0.263,0.273,SUP_0183,5261.28,1383.71664,0,0
2024-11-01,PROD_0001,Consumer_Goods,1230,184,369,2214,96.01,0.277,0.36,SUP_0055,118092.3,32711.567100000004,0,0
2024-11-01,PROD_0002,Electronics,760,114,228,1368,183.3,0.192,0.393,SUP_0044,139308.0,26747.136000000002,0,0
2024-11-01,PROD_0003,Automotive,925,138,277,1665,95.54,0.195,0.2,SUP_0105,88374.5,17233.0275,0,0
2024-11-01,PROD_0004,Industrial,995,149,298,1791,158.29,0.267,0.277,SUP_0038,157498.55,42052.11285,0,0
2024-11-01,PROD_0005,Industrial,372,55,111,669,83.85,0.327,0.357,SUP_0171,31192.199999999997,10199.8494,0,0
2024-11-01,PROD_0006,Electronics,448,67,134,806,191.11,0.206,0.106,SUP_0055,85617.28,17637.159679999997,0,0
2024-11-01,PROD_0007,Automotive,1027,154,308,1848,102.4,0.317,0.123,SUP_0039,105164.8,33337.2416,0,0
2024-11-01,PROD_0008,Healthcare,928,139,278,1670,62.76,0.262,0.257,SUP_0042,58241.28,15259.21536,0,0
2024-11-01,PROD_0009,Electronics,930,139,279,1674,86.03,0.275,0.156,SUP_0100,80007.9,22002.1725,0,0
2024-11-01,PROD_0010,Automotive,900,135,270,1620,199.04,0.235,0.245,SUP_0063,179136.0,42096.96,0,0
2024-11-01,PROD_0011,Healthcare,241,36,72,433,180.09,0.243,0.432,SUP_0019,43401.69,10546.61067,0,0
2024-11-01,PROD_0012,Consumer_Goods,196,29,58,352,21.08,0.264,0.137,SUP_0150,4131.679999999999,1090.76352,0,0
2024-11-01,PROD_0013,Automotive,308,46,92,554,33.35,0.209,0.261,SUP_0033,10271.800000000001,2146.8062,0,0
2024-11-01,PROD_0014,Electronics,178,26,53,320,63.25,0.342,0.402,SUP_0009,11258.5,3850.407,0,0
2024-11-01,PROD_0015,Consumer_Goods,1121,168,336,2017,103.49,0.158,0.225,SUP_0084,116012.29,18329.94182,0,0
2024-11-01,PROD_0016,Industrial,635,95,190,1143,146.09,0.193,0.25,SUP_0008,92767.15000000001,17904.059950000003,0,0
2024-11-01,PROD_0017,Industrial,892,133,267,1605,41.7,0.295,0.435,SUP_0173,37196.4,10972.938,0,0
2024-11-01,PROD_0018,Industrial,868,130,260,1562,182.85,0.237,0.291,SUP_0081,158713.8,37615.1706,0,0
2024-11-01,PROD_0019,Consumer_Goods,1315,197,394,2367,113.51,0.253,0.111,SUP_0167,149265.65,37764.20945,0,0
2024-11-01,PROD_0020,Consumer_Goods,185,27,55,333,33.2,0.332,0.215,SUP_0140,6142.000000000001,2039.1440000000005,0,0
2024-11-01,PROD_0021,Electronics,1393,208,417,2507,181.72,0.343,0.129,SUP_0029,253135.96,86825.63428,0,0
2024-11-01,PROD_0022,Industrial,1303,195,390,2345,92.87,0.273,0.322,SUP_0073,121009.61,33035.623530000004,0,0
2024-11-01,PROD_0023,Electronics,877,131,263,1578,158.42,0.198,0.134,SUP_0119,138934.34,27508.99932,0,0
2024-11-01,PROD_0024,Electronics,752,112,225,1353,159.2,0.277,0.178,SUP_0004,119718.4,33161.9968,0,0
2024-11-01,PROD_0025,Consumer_Goods,1028,154,308,1850,74.25,0.242,0.392,SUP_0171,76329.0,18471.618,0,0
2024-11-01,PROD_0026,Electronics,512,76,153,921,27.06,0.343,0.312,SUP_0195,13854.72,4752.16896,0,0
2024-11-01,PROD_0027,Electronics,80,12,24,144,97.85,0.172,0.344,SUP_0200,7828.0,1346.416,0,0
2024-11-01,PROD_0028,Consumer_Goods,504,75,151,907,152.89,0.237,0.211,SUP_0198,77056.56,18262.40472,0,0
2024-11-01,PROD_0029,Consumer_Goods,870,130,261,1566,57.95,0.201,0.395,SUP_0190,50416.5,10133.7165,0,0
2024-11-01,PROD_0030,Industrial,775,116,232,1395,135.14,0.311,0.181,SUP_0081,104733.49999999999,32572.118499999997,0,0
2024-11-01,PROD_0031,Automotive,1223,183,366,2201,114.96,0.334,0.365,SUP_0111,140596.08,46959.09072,0,0
2024-11-01,PROD_0032,Automotive,120,18,36,216,183.37,0.261,0.391,SUP_0115,22004.4,5743.148400000001,0,0
2024-11-01,PROD_0033,Healthcare,1445,216,433,2601,42.28,0.154,0.419,SUP_0166,61094.6,9408.5684,0,0
2024-11-01,PROD_0034,Consumer_Goods,893,133,267,1607,180.49,0.167,0.19,SUP_0027,161177.57,26916.65419,0,0
2024-11-01,PROD_0035,Electronics,1128,169,338,2030,115.26,0.327,0.352,SUP_0044,130013.28,42514.342560000005,0,0
2024-11-01,PROD_0036,Healthcare,451,67,135,811,28.8,0.228,0.342,SUP_0046,12988.800000000001,2961.4464000000003,0,0
2024-11-01,PROD_0037,Industrial,482,72,144,867,16.84,0.185,0.109,SUP_0194,8116.88,1501.6228,0,0
2024-11-01,PROD_0038,Healthcare,1385,207,415,2493,139.96,0.152,0.181,SUP_0126,193844.6,29464.3792,0,0
2024-11-01,PROD_0039,Automotive,1110,166,333,1998,46.74,0.336,0.272,SUP_0160,51881.4,17432.150400000002,0,0
2024-11-01,PROD_0040,Consumer_Goods,1160,174,348,2088,195.4,0.327,0.405,SUP_0105,226664.0,74119.128,0,0
2024-11-01,PROD_0041,Industrial,1551,232,465,2791,65.79,0.23,0.153,SUP_0122,102040.29000000001,23469.266700000004,0,0
2024-11-01,PROD_0042,Automotive,758,113,227,1364,97.5,0.347,0.28,SUP_0133,73905.0,25645.035,0,0
2024-11-01,PROD_0043,Automotive,1166,174,349,2098,81.71,0.215,0.292,SUP_0180,95273.85999999999,20483.879899999996,0,0
2024-11-01,PROD_0044,Healthcare,919,137,275,1654,50.13,0.162,0.398,SUP_0030,46069.47,7463.25414,0,0
2024-11-01,PROD_0045,Industrial,646,96,193,1162,34.22,0.16,0.225,SUP_0058,22106.12,3536.9791999999998,0,0
2024-11-01,PROD_0046,Consumer_Goods,402,60,120,723,69.41,0.33,0.449,SUP_0175,27902.82,9207.9306,0,0
2024-11-01,PROD_0047,Healthcare,623,93,186,1121,26.3,0.214,0.364,SUP_0007,16384.9,3506.3686000000002,0,0
2024-11-01,PROD_0048,Automotive,817,122,245,1470,199.04,0.186,0.414,SUP_0014,162615.68,30246.51648,0,0
2024-11-01,PROD_0049,Electronics,230,34,69,414,121.52,0.284,0.183,SUP_0144,27949.6,7937.686399999999,0,0
2024-11-01,PROD_0050,Consumer_Goods,76,11,22,136,193.28,0.289,0.303,SUP_0005,14689.28,4245.2019199999995,0,0
2024-11-01,PROD_0051,Electronics,85,12,25,153,103.79,0.201,0.253,SUP_0144,8822.15,1773.25215,0,0
2024-11-01,PROD_0052,Consumer_Goods,1028,154,308,1850,190.16,0.309,0.125,SUP_0093,195484.48,60404.704320000004,0,0
2024-11-01,PROD_0053,Automotive,1024,153,307,1843,144.22,0.326,0.316,SUP_0031,147681.28,48144.09728,0,0
2024-11-01,PROD_0054,Consumer_Goods,1150,172,345,2070,105.39,0.28,0.398,SUP_0044,121198.5,33935.58,0,0
2024-11-01,PROD_0055,Healthcare,885,132,265,1593,24.28,0.27,0.411,SUP_0100,21487.8,5801.706,0,0
2024-11-01,PROD_0056,Healthcare,1035,155,310,1863,100.17,0.348,0.135,SUP_0045,103675.95,36079.230599999995,0,0
2024-11-01,PROD_0057,Industrial,1615,242,484,2907,86.72,0.226,0.125,SUP_0121,140052.8,31651.9328,0,0
2024-11-01,PROD_0058,Consumer_Goods,512,76,153,921,42.85,0.346,0.124,SUP_0035,21939.2,7590.963199999999,0,0
2024-11-01,PROD_0059,Consumer_Goods,515,77,154,927,73.3,0.154,0.235,SUP_0010,37749.5,5813.423,0,0
2024-11-01,PROD_0060,Healthcare,792,118,237,1425,111.76,0.252,0.264,SUP_0108,88513.92,22305.50784,0,0
2024-11-01,PROD_0061,Healthcare,635,95,190,1143,195.29,0.217,0.181,SUP_0107,124009.15,26909.985549999998,0,0
2024-11-01,PROD_0062,Industrial,289,43,86,520,32.02,0.257,0.182,SUP_0165,9253.78,2378.22146,0,0
2024-11-01,PROD_0063,Industrial,508,76,152,914,103.3,0.244,0.152,SUP_0093,52476.4,12804.2416,0,0
2024-11-01,PROD_0064,Consumer_Goods,921,138,276,1657,71.1,0.347,0.257,SUP_0080,65483.09999999999,22722.635699999995,0,0
2024-11-01,PROD_0065,Electronics,988,148,296,1778,71.55,0.167,0.407,SUP_0101,70691.4,11805.4638,0,0
2024-11-01,PROD_0066,Electronics,94,14,28,169,195.25,0.152,0.109,SUP_0094,18353.5,2789.732,0,0
2024-11-01,PROD_0067,Healthcare,189,28,56,340,185.17,0.213,0.428,SUP_0111,34997.13,7454.388689999999,0,0
2024-11-01,PROD_0068,Healthcare,548,82,164,986,85.1,0.324,0.222,SUP_0169,46634.799999999996,15109.6752,0,0
2024-11-01,PROD_0069,Automotive,1373,205,411,2471,188.02,0.267,0.327,SUP_0111,258151.46000000002,68926.43982000001,0,0
2024-11-01,PROD_0070,Consumer_Goods,628,94,188,1130,193.22,0.151,0.119,SUP_0082,121342.16,18322.66616,0,0
2024-11-01,PROD_0071,Consumer_Goods,898,134,269,1616,77.29,0.186,0.253,SUP_0100,69406.42000000001,12909.594120000002,0,0
2024-11-01,PROD_0072,Automotive,536,80,160,964,26.88,0.253,0.385,SUP_0142,14407.68,3645.14304,0,0
2024-11-01,PROD_0073,Electronics,1274,191,382,2293,33.68,0.221,0.284,SUP_0151,42908.32,9482.73872,0,0
2024-11-01,PROD_0074,Electronics,279,41,83,502,52.14,0.323,0.109,SUP_0048,14547.06,4698.70038,0,0
2024-11-01,PROD_0075,Healthcare,611,91,183,1099,191.58,0.267,0.363,SUP_0139,117055.38,31253.786460000003,0,0
2024-11-01,PROD_0076,Healthcare,164,24,49,295,157.8,0.287,0.131,SUP_0090,25879.2,7427.3304,0,0
2024-11-01,PROD_0077,Automotive,1201,180,360,2161,142.2,0.183,0.204,SUP_0055,170782.19999999998,31253.142599999996,0,0
2024-11-01,PROD_0078,Automotive,548,82,164,986,198.63,0.186,0.282,SUP_0100,108849.23999999999,20245.958639999997,0,0
2024-11-01,PROD_0079,Consumer_Goods,841,126,252,1513,44.8,0.243,0.145,SUP_0062,37676.799999999996,9155.462399999999,0,0
2024-11-01,PROD_0080,Industrial,1243,186,372,2237,18.58,0.298,0.109,SUP_0031,23094.94,6882.292119999999,0,0
2024-11-01,PROD_0081,Consumer_Goods,665,99,199,1197,132.09,0.261,0.226,SUP_0020,87839.85,22926.20085,0,0
2024-11-01,PROD_0082,Automotive,119,17,35,214,161.28,0.208,0.317,SUP_0172,19192.32,3992.00256,0,0
2024-11-01,PROD_0083,Consumer_Goods,669,100,200,1204,76.84,0.211,0.373,SUP_0186,51405.96,10846.65756,0,0
2024-11-01,PROD_0084,Automotive,553,82,165,995,149.58,0.291,0.355,SUP_0136,82717.74,24070.86234,0,0
2024-11-01,PROD_0085,Healthcare,262,39,78,471,152.63,0.328,0.431,SUP_0196,39989.06,13116.41168,0,0
2024-11-01,PROD_0086,Electronics,309,46,92,556,121.99,0.292,0.386,SUP_0079,37694.909999999996,11006.913719999999,0,0
2024-11-01,PROD_0087,Industrial,1082,162,324,1947,182.22,0.314,0.186,SUP_0123,197162.04,61908.880560000005,0,0
2024-11-01,PROD_0088,Electronics,1172,175,351,2109,102.75,0.177,0.358,SUP_0023,120423.0,21314.871,0,0
2024-11-01,PROD_0089,Electronics,97,14,29,174,154.41,0.311,0.268,SUP_0184,14977.77,4658.08647,0,0
2024-11-01,PROD_0090,Industrial,282,42,84,507,34.57,0.311,0.422,SUP_0013,9748.74,3031.85814,0,0
2024-11-01,PROD_0091,Electronics,191,28,57,343,87.42,0.344,0.402,SUP_0126,16697.22,5743.84368,0,0
2024-11-01,PROD_0092,Automotive,514,77,154,925,142.14,0.325,0.381,SUP_0004,73059.95999999999,23744.486999999997,0,0
2024-11-01,PROD_0093,Consumer_Goods,882,132,264,1587,123.89,0.275,0.307,SUP_0023,109270.98,30049.519500000002,0,0
2024-11-01,PROD_0094,Industrial,886,132,265,1594,197.38,0.286,0.126,SUP_0046,174878.68,50015.30247999999,0,0
2024-11-01,PROD_0095,Electronics,376,56,112,676,152.12,0.26,0.127,SUP_0070,57197.12,14871.2512,0,0
2024-11-01,PROD_0096,Automotive,100,15,30,180,174.59,0.302,0.246,SUP_0017,17459.0,5272.6179999999995,0,0
2024-11-01,PROD_0097,Healthcare,835,125,250,1503,20.23,0.285,0.253,SUP_0156,16892.05,4814.2342499999995,0,0
2024-11-01,PROD_0098,Healthcare,1008,151,302,1814,54.28,0.314,0.241,SUP_0037,54714.24,17180.27136,0,0
2024-11-01,PROD_0099,Industrial,758,113,227,1364,135.75,0.248,0.213,SUP_0036,102898.5,25518.828,0,0
2024-11-01,PROD_0100,Automotive,1462,219,438,2631,115.91,0.271,0.119,SUP_0080,169460.41999999998,45923.77382,0,0
2024-11-02,PROD_0001,Healthcare,539,80,161,970,154.48,0.159,0.186,SUP_0118,83264.72,13239.09048,0,0
2024-11-02,PROD_0002,Automotive,306,45,91,550,51.94,0.174,0.424,SUP_0075,15893.64,2765.4933599999995,0,0
2024-11-02,PROD_0003,Healthcare,658,98,197,1184,100.63,0.307,0.145,SUP_0046,66214.54,20327.863779999996,0,0
2024-11-02,PROD_0004,Consumer_Goods,1347,202,404,2424,129.99,0.232,0.368,SUP_0184,175096.53,40622.394960000005,0,0
2024-11-02,PROD_0005,Industrial,497,74,149,894,114.63,0.308,0.125,SUP_0138,56971.11,17547.10188,0,0
2024-11-02,PROD_0006,Industrial,559,83,167,1006,58.56,0.234,0.182,SUP_0006,32735.04,7659.999360000001,0,0
2024-11-02,PROD_0007,Electronics,66,9,19,118,67.4,0.204,0.271,SUP_0094,4448.400000000001,907.4736,0,0
2024-11-02,PROD_0008,Healthcare,179,26,53,322,110.77,0.264,0.367,SUP_0043,19827.829999999998,5234.54712,0,0
2024-11-02,PROD_0009,Electronics,414,62,124,745,63.11,0.269,0.35,SUP_0179,26127.54,7028.308260000001,0,0
2024-11-02,PROD_0010,Consumer_Goods,1002,150,300,1803,20.6,0.201,0.104,SUP_0179,20641.2,4148.881200000001,0,0
2024-11-02,PROD_0011,Electronics,334,50,100,601,117.0,0.295,0.158,SUP_0133,39078.0,11528.01,0,0
2024-11-02,PROD_0012,Automotive,531,79,159,955,18.45,0.187,0.254,SUP_0195,9796.949999999999,1832.0296499999997,0,0
2024-11-02,PROD_0013,Industrial,393,58,117,707,34.72,0.317,0.306,SUP_0055,13644.96,4325.452319999999,0,0
2024-11-02,PROD_0014,Industrial,541,81,162,973,17.59,0.308,0.278,SUP_0176,9516.19,2930.98652,0,0
2024-11-02,PROD_0015,Healthcare,960,144,288,1728,75.77,0.289,0.389,SUP_0001,72739.2,21021.6288,0,0
2024-11-02,PROD_0016,Consumer_Goods,446,66,133,802,129.49,0.186,0.167,SUP_0017,57752.54,10741.97244,0,0
2024-11-02,PROD_0017,Industrial,907,136,272,1632,18.15,0.186,0.238,SUP_0070,16462.05,3061.9413,0,0
2024-11-02,PROD_0018,Industrial,1050,157,315,1890,65.65,0.257,0.151,SUP_0087,68932.5,17715.6525,0,0
2024-11-02,PROD_0019,Industrial,122,18,36,219,98.64,0.173,0.377,SUP_0151,12034.08,2081.8958399999997,0,0
2024-11-02,PROD_0020,Industrial,487,73,146,876,180.25,0.152,0.275,SUP_0019,87781.75,13342.826,0,0
2024-11-02,PROD_0021,Automotive,245,36,73,441,116.43,0.271,0.349,SUP_0132,28525.350000000002,7730.369850000001,0,0
2024-11-02,PROD_0022,Automotive,1042,156,312,1875,107.15,0.24,0.136,SUP_0192,111650.3,26796.072,0,0
2024-11-02,PROD_0023,Automotive,562,84,168,1011,125.76,0.202,0.118,SUP_0033,70677.12000000001,14276.778240000003,0,0
2024-11-02,PROD_0024,Healthcare,314,47,94,565,25.81,0.286,0.317,SUP_0009,8104.339999999999,2317.8412399999997,0,0
2024-11-02,PROD_0025,Electronics,621,93,186,1117,42.22,0.177,0.135,SUP_0154,26218.62,4640.695739999999,0,0
2024-11-02,PROD_0026,Automotive,720,108,216,1296,146.51,0.185,0.124,SUP_0060,105487.2,19515.131999999998,0,0
2024-11-02,PROD_0027,Automotive,680,102,204,1224,19.83,0.182,0.387,SUP_0055,13484.4,2454.1607999999997,0,0
2024-11-02,PROD_0028,Healthcare,835,125,250,1503,115.23,0.233,0.231,SUP_0071,96217.05,22418.572650000002,0,0
2024-11-02,PROD_0029,Automotive,1035,155,310,1863,141.29,0.322,0.45,SUP_0166,146235.15,47087.7183,0,0
2024-11-02,PROD_0030,Industrial,491,73,147,883,143.15,0.158,0.333,SUP_0100,70286.65000000001,11105.290700000001,0,0
2024-11-02,PROD_0031,Electronics,385,57,115,693,165.84,0.19,0.236,SUP_0179,63848.4,12131.196,0,0
2024-11-02,PROD_0032,Electronics,162,24,48,291,131.14,0.16,0.239,SUP_0029,21244.679999999997,3399.1487999999995,0,0
2024-11-02,PROD_0033,Healthcare,402,60,120,723,181.48,0.276,0.379,SUP_0021,72954.95999999999,20135.56896,0,0
2024-11-02,PROD_0034,Industrial,105,15,31,189,85.13,0.228,0.126,SUP_0120,8938.65,2038.0122,0,0
2024-11-02,PROD_0035,Automotive,1153,172,345,2075,165.42,0.293,0.448,SUP_0020,190729.25999999998,55883.67317999999,0,0
2024-11-02,PROD_0036,Industrial,1394,209,418,2509,112.09,0.18,0.428,SUP_0160,156253.46,28125.622799999997,0,0
2024-11-02,PROD_0037,Industrial,179,26,53,322,78.6,0.294,0.264,SUP_0144,14069.4,4136.4036,0,0
2024-11-02,PROD_0038,Healthcare,721,108,216,1297,71.67,0.312,0.352,SUP_0159,51674.07,16122.30984,0,0
2024-11-02,PROD_0039,Industrial,461,69,138,829,13.01,0.211,0.204,SUP_0174,5997.61,1265.49571,0,0
2024-11-02,PROD_0040,Industrial,501,75,150,901,111.41,0.304,0.252,SUP_0155,55816.409999999996,16968.188639999997,0,0
2024-11-02,PROD_0041,Healthcare,1504,225,451,2707,24.13,0.163,0.209,SUP_0127,36291.52,5915.51776,0,0
2024-11-02,PROD_0042,Automotive,324,48,97,583,78.15,0.154,0.318,SUP_0104,25320.600000000002,3899.3724,0,0
2024-11-02,PROD_0043,Automotive,936,140,280,1684,149.41,0.344,0.333,SUP_0133,139847.76,48107.62944,0,0
2024-11-02,PROD_0044,Automotive,962,144,288,1731,44.81,0.293,0.436,SUP_0128,43107.22,12630.41546,0,0
2024-11-02,PROD_0045,Healthcare,826,123,247,1486,136.54,0.213,0.221,SUP_0016,112782.04,24022.57452,0,0
2024-11-02,PROD_0046,Electronics,1047,157,314,1884,161.13,0.279,0.42,SUP_0048,168703.11,47068.16769,0,0
2024-11-02,PROD_0047,Automotive,1062,159,318,1911,177.37,0.282,0.336,SUP_0166,188366.94,53119.47708,0,0
2024-11-02,PROD_0048,Consumer_Goods,449,67,134,808,128.76,0.346,0.175,SUP_0180,57813.24,20003.381039999997,0,0
2024-11-02,PROD_0049,Consumer_Goods,434,65,130,781,141.69,0.189,0.325,SUP_0047,61493.46,11622.26394,0,0
2024-11-02,PROD_0050,Healthcare,709,106,212,1276,108.59,0.196,0.295,SUP_0091,76990.31,15090.10076,0,0
2024-11-02,PROD_0051,Industrial,500,75,150,900,15.07,0.348,0.435,SUP_0084,7535.0,2622.18,0,0
2024-11-02,PROD_0052,Electronics,95,14,28,171,14.17,0.16,0.114,SUP_0016,1346.15,215.38400000000001,0,0
2024-11-02,PROD_0053,Consumer_Goods,1106,165,331,1990,153.59,0.237,0.392,SUP_0195,169870.54,40259.31798,0,0
2024-11-02,PROD_0054,Healthcare,158,23,47,284,128.78,0.215,0.358,SUP_0133,20347.24,4374.6566,0,0
2024-11-02,PROD_0055,Consumer_Goods,1526,228,457,2746,165.0,0.174,0.195,SUP_0007,251790.0,43811.46,0,0
2024-11-02,PROD_0056,Automotive,872,130,261,1569,173.71,0.167,0.37,SUP_0169,151475.12,25296.34504,0,0
2024-11-02,PROD_0057,Consumer_Goods,797,119,239,1434,101.6,0.184,0.366,SUP_0040,80975.2,14899.4368,0,0
2024-11-02,PROD_0058,Automotive,715,107,214,1287,177.72,0.257,0.245,SUP_0188,127069.8,32656.9386,0,0
2024-11-02,PROD_0059,Consumer_Goods,211,31,63,379,36.49,0.274,0.306,SUP_0125,7699.39,2109.63286,0,0
2024-11-02,PROD_0060,Industrial,266,39,79,478,36.9,0.314,0.386,SUP_0137,9815.4,3082.0355999999997,0,0
2024-11-02,PROD_0061,Industrial,878,131,263,1580,19.1,0.172,0.369,SUP_0040,16769.800000000003,2884.4056,0,0
2024-11-02,PROD_0062,Industrial,201,30,60,361,152.85,0.204,0.101,SUP_0191,30722.85,6267.461399999999,0,0
2024-11-02,PROD_0063,Industrial,292,43,87,525,41.46,0.284,0.116,SUP_0093,12106.32,3438.1948799999996,0,0
2024-11-02,PROD_0064,Healthcare,1121,168,336,2017,168.47,0.233,0.37,SUP_0195,188854.87,44003.18471,0,0
2024-11-02,PROD_0065,Healthcare,844,126,253,1519,164.58,0.16,0.387,SUP_0175,138905.52000000002,22224.883200000004,0,0
2024-11-02,PROD_0066,Consumer_Goods,302,45,90,543,106.69,0.222,0.233,SUP_0034,32220.38,7152.92436,0,0
2024-11-02,PROD_0067,Healthcare,467,70,140,840,14.02,0.199,0.424,SUP_0087,6547.34,1302.92066,0,0
2024-11-02,PROD_0068,Healthcare,744,111,223,1339,193.06,0.236,0.309,SUP_0003,143636.64,33898.24704,0,0
2024-11-02,PROD_0069,Consumer_Goods,526,78,157,946,186.45,0.266,0.292,SUP_0023,98072.7,26087.338200000002,0,0
2024-11-02,PROD_0070,Healthcare,1630,244,489,2934,167.17,0.26,0.333,SUP_0053,272487.1,70846.646,0,0
2024-11-02,PROD_0071,Automotive,702,105,210,1263,79.73,0.203,0.433,SUP_0117,55970.46000000001,11362.003380000002,0,0
2024-11-02,PROD_0072,Healthcare,418,62,125,752,163.82,0.321,0.421,SUP_0012,68476.76,21981.03996,0,0
2024-11-02,PROD_0073,Automotive,516,77,154,928,160.22,0.3,0.304,SUP_0077,82673.52,24802.056,0,0
2024-11-02,PROD_0074,Consumer_Goods,439,65,131,790,100.88,0.192,0.125,SUP_0158,44286.32,8502.97344,0,0
