shipment_id,supplier_id,product_id,transportation_mode,quantity,distance_miles,shipping_cost,fuel_surcharge,delivery_time_days,planned_delivery_time,actual_delivery_time,on_time_delivery,damage_incidents,carbon_footprint_kg,cost_per_unit,cost_per_mile,delivery_performance,efficiency_score
SHIP_001203,SUP_0199,PROD_0028,Truck,776,131,408.87,21.88,4,4,5,True,0,87841.17,0.5268943298969072,3.121145038167939,0,0.0
SHIP_001204,SUP_0053,PROD_0093,Intermodal,188,1129,346.02,44.44,11,11,12,True,0,319760.22,1.840531914893617,0.30648361381753764,0,0.0
SHIP_001205,SUP_0173,PROD_0044,Truck,324,2939,625.43,51.89,1,1,1,True,0,2029339.78,1.9303395061728394,0.21280367471929226,1,0.34125738601055366
SHIP_001206,SUP_0159,PROD_0097,Truck,204,104,497.62,53.57,1,1,2,True,0,22112.88,2.439313725490196,4.784807692307693,0,0.0
SHIP_001207,SUP_0042,PROD_0008,Truck,388,1847,129.9,6.43,3,3,4,True,0,1344300.54,0.3347938144329897,0.0703302652950731,0,0.0
SHIP_001208,SUP_0084,PROD_0051,Air,783,1876,488.5,57.22,2,2,3,True,0,2699335.79,0.623882503192848,0.2603944562899787,0,0.0
SHIP_001209,SUP_0190,PROD_0053,Ship,268,777,168.29,17.73,20,20,19,True,0,179050.24,0.6279477611940298,0.21658944658944657,1,0.6142703247839739
SHIP_001210,SUP_0106,PROD_0046,Truck,668,2433,508.3,52.09,5,5,5,True,0,1662087.84,0.7609281437125749,0.20891903000411016,1,0.5678823429397262
SHIP_001211,SUP_0002,PROD_0073,Rail,842,251,197.45,25.95,12,12,11,True,0,423228.45,0.23450118764845604,0.7866533864541833,1,0.8100437731492617
SHIP_001212,SUP_0171,PROD_0025,Truck,919,1817,418.28,33.62,2,2,1,True,0,2373208.57,0.45514689880304676,0.23020363236103467,1,0.6872158411103135
SHIP_001213,SUP_0108,PROD_0003,Truck,699,2562,603.26,43.25,2,2,2,True,0,4299029.44,0.863032904148784,0.23546448087431693,1,0.5367591725154731
SHIP_001214,SUP_0005,PROD_0063,Truck,760,878,167.49,11.8,4,4,7,True,0,1452631.17,0.22038157894736843,0.1907630979498861,0,0.0
SHIP_001215,SUP_0100,PROD_0036,Truck,609,877,128.88,10.35,1,1,0,True,0,653084.17,0.2116256157635468,0.14695553021664765,1,0.82533745324443
SHIP_001216,SUP_0001,PROD_0067,Truck,587,984,244.08,29.75,2,2,4,True,0,725815.98,0.415809199318569,0.2480487804878049,0,0.0
SHIP_001217,SUP_0117,PROD_0033,Truck,598,2356,180.3,16.95,3,3,5,True,2,2925381.61,0.30150501672240804,0.07652801358234296,0,0.0
SHIP_001218,SUP_0121,PROD_0073,Ship,818,175,169.32,16.85,26,26,25,True,0,352006.38,0.2069926650366748,0.9675428571428571,1,0.8285054490945186
SHIP_001219,SUP_0180,PROD_0020,Intermodal,312,2836,218.96,12.5,13,13,14,True,0,909290.57,0.7017948717948718,0.07720733427362482,0,0.0
SHIP_001220,SUP_0107,PROD_0100,Truck,288,2024,424.48,41.23,2,2,1,True,1,507458.62,1.473888888888889,0.20972332015810277,1,0.20211093644733885
SHIP_001221,SUP_0025,PROD_0036,Truck,325,2723,562.73,53.25,6,6,7,True,0,1690178.25,1.7314769230769231,0.20665809768637533,0,0.0
SHIP_001222,SUP_0098,PROD_0069,Truck,762,119,442.31,40.45,6,6,6,True,0,181521.2,0.5804593175853019,3.716890756302521,1,0.6327274538947613
SHIP_001223,SUP_0015,PROD_0077,Air,693,1263,786.87,103.38,2,2,2,True,0,691931.24,1.1354545454545455,0.6230166270783848,1,0.4682843763303533
SHIP_001224,SUP_0078,PROD_0003,Truck,362,1735,450.93,29.66,2,2,1,True,0,818067.07,1.2456629834254145,0.25990201729106627,1,0.4453027935984648
SHIP_001225,SUP_0093,PROD_0034,Air,24,1854,671.32,53.94,1,1,2,True,0,70845.94,27.971666666666668,0.36209277238403453,0,0.0
SHIP_001226,SUP_0026,PROD_0055,Truck,316,2742,529.86,23.03,2,2,2,True,0,846164.22,1.6767721518987342,0.19323851203501094,1,0.37358428108670466
SHIP_001227,SUP_0027,PROD_0088,Truck,173,2176,583.86,32.41,6,6,6,True,0,653363.84,3.374913294797688,0.26831801470588235,1,0.22857595856565283
SHIP_001228,SUP_0187,PROD_0008,Truck,953,1712,272.35,27.05,5,5,5,True,0,1648050.86,0.285781741867786,0.15908294392523367,1,0.7777369731097238
SHIP_001229,SUP_0022,PROD_0019,Rail,862,2268,105.48,10.06,8,8,11,True,0,1947407.98,0.12236658932714618,0.04650793650793651,0,0.0
SHIP_001230,SUP_0017,PROD_0053,Rail,657,812,217.93,13.35,11,11,14,True,0,818139.71,0.3317047184170472,0.2683866995073892,0,0.0
SHIP_001231,SUP_0038,PROD_0055,Truck,664,731,320.56,37.46,1,1,1,True,0,793963.87,0.4827710843373494,0.43852257181942544,1,0.6744129357276347
SHIP_001232,SUP_0077,PROD_0094,Truck,954,1659,128.85,8.03,6,6,8,True,0,2271055.5,0.135062893081761,0.07766726943942133,0,0.0
SHIP_001233,SUP_0100,PROD_0086,Truck,453,1944,459.18,30.99,2,2,5,True,0,486158.68,1.0136423841059603,0.2362037037037037,0,0.0
SHIP_001234,SUP_0082,PROD_0073,Truck,598,777,429.85,44.95,2,2,3,True,0,714033.25,0.7188127090301004,0.5532175032175033,0,0.0
SHIP_001235,SUP_0137,PROD_0066,Truck,609,2064,463.61,43.33,2,2,5,True,0,2446869.78,0.761264367816092,0.22461724806201552,0,0.0
SHIP_001236,SUP_0055,PROD_0019,Ship,317,1570,70.17,4.37,41,41,44,True,0,1139660.16,0.2213564668769716,0.04469426751592357,0,0.0
SHIP_001237,SUP_0098,PROD_0011,Truck,193,2158,431.66,22.46,6,6,9,True,0,436716.34,2.236580310880829,0.20002780352177943,0,0.0
SHIP_001238,SUP_0108,PROD_0050,Air,330,230,774.44,83.89,2,2,1,False,0,114923.76,2.346787878787879,3.367130434782609,1,0.2987939589294122
SHIP_001239,SUP_0021,PROD_0046,Truck,938,1390,419.28,28.11,6,6,5,True,1,2541490.24,0.44699360341151384,0.30164028776978413,1,0.3455440292349405
SHIP_001240,SUP_0176,PROD_0092,Truck,326,1721,500.16,23.64,4,4,5,True,0,548176.04,1.5342331288343558,0.2906217315514236,0,0.0
SHIP_001241,SUP_0108,PROD_0092,Truck,95,1537,413.49,41.89,6,6,9,False,0,195962.88,4.352526315789474,0.26902407286922575,0,0.0
SHIP_001242,SUP_0141,PROD_0079,Intermodal,582,1536,287.95,35.16,18,18,21,True,0,488198.52,0.49475945017182127,0.18746744791666667,0,0.0
SHIP_001243,SUP_0117,PROD_0062,Truck,826,2319,601.14,60.99,4,4,6,False,0,4222534.85,0.727772397094431,0.25922380336351875,0,0.0
SHIP_001244,SUP_0135,PROD_0057,Rail,218,993,140.58,10.16,6,6,8,True,0,365809.56,0.644862385321101,0.14157099697885198,0,0.0
SHIP_001245,SUP_0125,PROD_0004,Intermodal,984,745,137.27,7.38,19,19,20,True,0,566691.19,0.13950203252032523,0.184255033557047,0,0.0
SHIP_001246,SUP_0106,PROD_0040,Ship,879,587,107.17,6.99,18,18,18,True,0,611157.33,0.12192263936291241,0.182572402044293,1,0.8913270531449953
SHIP_001247,SUP_0179,PROD_0062,Truck,451,1478,374.1,43.34,3,3,5,True,0,735425.26,0.8294900221729491,0.25311231393775374,0,0.0
SHIP_001248,SUP_0140,PROD_0059,Truck,997,2444,290.45,14.3,2,2,5,True,0,2862948.58,0.2913239719157472,0.11884206219312601,0,0.0
SHIP_001249,SUP_0028,PROD_0062,Truck,376,2527,528.9,42.94,4,4,4,True,1,729655.94,1.4066489361702128,0.20929956470122674,1,0.20775776328876117
SHIP_001250,SUP_0029,PROD_0048,Truck,659,310,420.72,24.96,5,5,4,True,1,286823.01,0.6384218512898331,1.3571612903225807,1,0.30517171118438113
SHIP_001251,SUP_0047,PROD_0050,Truck,950,609,414.83,48.91,3,3,2,True,0,1428343.85,0.4366631578947368,0.6811658456486043,1,0.6960573844361568
SHIP_001252,SUP_0067,PROD_0021,Rail,264,1875,116.21,12.58,10,10,10,True,0,693458.73,0.44018939393939394,0.06197866666666666,1,0.6943531206438547
SHIP_001253,SUP_0136,PROD_0051,Truck,496,2865,455.44,46.26,2,2,2,True,0,2525562.25,0.9182258064516129,0.15896684118673649,1,0.5213150592785672
SHIP_001254,SUP_0143,PROD_0096,Air,184,1948,420.18,32.99,1,1,3,True,0,370244.66,2.2835869565217393,0.2156981519507187,0,0.0
SHIP_001255,SUP_0044,PROD_0028,Rail,855,1961,170.3,14.38,8,8,11,True,0,1310761.0,0.19918128654970763,0.08684344722080571,0,0.0
SHIP_001256,SUP_0036,PROD_0013,Air,495,2205,692.85,68.58,2,2,3,True,0,2066504.12,1.3996969696969697,0.31421768707482994,0,0.0
SHIP_001257,SUP_0002,PROD_0017,Rail,812,2360,251.72,25.75,13,13,15,True,1,3072396.25,0.31,0.10666101694915255,0,0.0
SHIP_001258,SUP_0117,PROD_0078,Truck,530,2756,467.61,42.11,3,3,5,True,0,3252568.56,0.8822830188679246,0.16966981132075473,0,0.0
SHIP_001259,SUP_0107,PROD_0059,Rail,426,2963,130.33,9.9,9,9,8,True,0,1089143.69,0.30593896713615026,0.043985825177185287,1,0.765732568799094
SHIP_001260,SUP_0136,PROD_0051,Rail,194,1470,222.34,16.34,7,7,8,True,0,229334.76,1.146082474226804,0.1512517006802721,0,0.0
SHIP_001261,SUP_0047,PROD_0026,Rail,755,2637,205.17,19.17,13,13,12,True,0,3864435.95,0.27174834437086093,0.07780432309442548,1,0.7863190893279316
SHIP_001262,SUP_0017,PROD_0079,Truck,411,1839,147.98,8.94,5,5,4,True,0,1471594.0,0.3600486618004866,0.08046764545948884,1,0.7352678092239436
SHIP_001263,SUP_0101,PROD_0078,Truck,146,2149,294.64,27.48,1,1,4,True,0,271075.92,2.018082191780822,0.13710563052582597,0,0.0
SHIP_001264,SUP_0199,PROD_0049,Air,179,1987,339.94,23.6,2,2,5,False,0,382125.95,1.8991061452513966,0.17108203321590337,0,0.0
SHIP_001265,SUP_0152,PROD_0046,Air,167,2092,857.61,58.13,2,2,3,True,0,510847.1,5.135389221556887,0.40994741873804974,0,0.0
SHIP_001266,SUP_0112,PROD_0065,Truck,818,2473,265.29,20.55,2,2,5,True,0,2497099.79,0.32431540342298293,0.10727456530529722,0,0.0
SHIP_001267,SUP_0003,PROD_0066,Truck,595,2391,518.68,30.99,6,6,9,True,1,2133404.55,0.8717310924369747,0.21693015474696778,0,0.0
SHIP_001268,SUP_0096,PROD_0058,Truck,89,423,201.69,16.36,2,2,4,True,0,60208.59,2.2661797752808988,0.4768085106382979,0,0.0
SHIP_001269,SUP_0106,PROD_0095,Ship,757,290,127.32,9.2,27,27,26,True,1,144035.64,0.1681902245706737,0.43903448275862067,1,0.42801248416862675
SHIP_001270,SUP_0056,PROD_0079,Truck,937,1903,346.1,23.27,2,2,4,True,0,2760185.99,0.3693703308431164,0.18187073042564372,0,0.0
SHIP_001271,SUP_0112,PROD_0017,Truck,792,1174,253.87,15.09,4,4,6,True,0,920097.54,0.3205429292929293,0.2162436115843271,0,0.0
SHIP_001272,SUP_0111,PROD_0067,Truck,955,624,479.55,48.53,2,2,2,True,0,1335943.37,0.5021465968586387,0.7685096153846154,1,0.6657139869645533
SHIP_001273,SUP_0081,PROD_0076,Truck,26,2482,371.27,29.0,4,4,4,True,0,61942.94,14.279615384615385,0.1495850120870266,1,0.06544667354695799
SHIP_001274,SUP_0054,PROD_0037,Truck,488,2879,175.36,11.09,2,2,1,True,0,1709457.95,0.359344262295082,0.060910038207711015,1,0.7356488181379643
SHIP_001275,SUP_0154,PROD_0009,Intermodal,550,1609,412.76,25.69,8,8,10,True,0,1064830.86,0.7504727272727273,0.2565320074580485,0,0.0
SHIP_001276,SUP_0054,PROD_0063,Truck,807,799,535.85,32.94,6,6,8,True,0,685377.27,0.664002478314746,0.6706508135168961,0,0.0
SHIP_001277,SUP_0019,PROD_0053,Air,384,50,782.24,91.99,1,1,2,True,0,21115.16,2.0370833333333334,15.6448,0,0.0
SHIP_001278,SUP_0100,PROD_0037,Truck,863,1321,142.5,8.08,5,5,6,True,0,1316439.72,0.16512166859791425,0.10787282361847085,0,0.0
SHIP_001279,SUP_0087,PROD_0002,Truck,941,1849,172.04,20.6,1,1,2,True,0,2522127.98,0.18282678002125397,0.09304488912925905,0,0.0
SHIP_001280,SUP_0022,PROD_0037,Rail,365,1742,227.34,13.34,13,13,15,True,0,1253693.21,0.6228493150684932,0.13050516647531574,0,0.0
SHIP_001281,SUP_0098,PROD_0074,Truck,707,513,366.23,34.17,1,1,3,True,1,875939.45,0.518005657708628,0.7138986354775829,0,0.0
SHIP_001282,SUP_0135,PROD_0078,Truck,180,804,456.64,41.41,6,6,5,False,0,111260.52,2.536888888888889,0.5679601990049751,1,0.28273435536566977
SHIP_001283,SUP_0003,PROD_0061,Rail,794,2530,272.78,21.47,6,6,6,True,0,2715784.94,0.3435516372795969,0.10781818181818181,1,0.7442959185586532
SHIP_001284,SUP_0059,PROD_0068,Ship,68,2333,233.15,21.97,32,32,34,True,0,367749.21,3.4286764705882353,0.09993570510072868,0,0.0
SHIP_001285,SUP_0042,PROD_0083,Truck,219,2934,279.4,21.61,6,6,8,True,0,857651.17,1.2757990867579907,0.09522835719154737,0,0.0
SHIP_001286,SUP_0074,PROD_0073,Truck,625,442,489.79,67.85,1,1,1,True,0,383708.65,0.783664,1.1081221719457015,1,0.5606437086805587
SHIP_001287,SUP_0016,PROD_0067,Truck,137,2205,426.51,24.38,6,6,6,True,0,477697.71,3.113211678832117,0.19342857142857142,1,0.2431190218452201
SHIP_001288,SUP_0091,PROD_0017,Truck,464,159,214.98,12.27,5,5,8,True,0,45873.53,0.46331896551724133,1.3520754716981132,0,0.0
SHIP_001289,SUP_0153,PROD_0074,Air,414,304,562.72,32.85,2,2,3,True,0,241568.58,1.3592270531400967,1.8510526315789475,0,0.0
SHIP_001290,SUP_0137,PROD_0027,Truck,662,163,111.12,6.21,1,1,4,True,0,202166.06,0.16785498489425982,0.6817177914110429,0,0.0
SHIP_001291,SUP_0039,PROD_0094,Truck,62,1515,488.7,52.96,2,2,3,True,0,232512.63,7.882258064516129,0.3225742574257426,0,0.0
SHIP_001292,SUP_0054,PROD_0048,Truck,839,904,464.59,35.98,6,6,7,True,0,719168.17,0.5537425506555422,0.5139269911504425,0,0.0
SHIP_001293,SUP_0088,PROD_0037,Air,123,2028,492.08,23.03,1,1,2,True,0,463700.54,4.000650406504065,0.2426429980276134,0,0.0
SHIP_001294,SUP_0188,PROD_0030,Air,798,1440,823.85,39.37,1,1,3,True,0,2124512.27,1.0323934837092732,0.5721180555555556,0,0.0
SHIP_001295,SUP_0105,PROD_0050,Truck,475,96,121.42,12.85,6,6,5,True,0,24055.32,0.25562105263157897,1.2647916666666668,1,0.7964186311659569
SHIP_001296,SUP_0114,PROD_0053,Truck,896,1096,123.3,14.77,2,2,5,True,1,2394581.5,0.13761160714285714,0.1125,0,0.0
SHIP_001297,SUP_0019,PROD_0071,Air,27,2159,617.05,35.75,2,2,5,True,0,111427.5,22.8537037037037,0.28580361278369615,0,0.0
SHIP_001298,SUP_0155,PROD_0067,Ship,452,2081,96.88,11.7,24,24,23,True,0,946942.81,0.2143362831858407,0.04655454108601634,1,0.8234951173298354
SHIP_001299,SUP_0065,PROD_0074,Truck,890,460,401.13,28.12,3,3,5,True,0,397786.65,0.45070786516853933,0.8720217391304348,0,0.0
SHIP_001300,SUP_0166,PROD_0021,Truck,973,107,162.07,18.82,5,5,7,True,0,231132.61,0.16656731757451182,1.5146728971962615,0,0.0
SHIP_001301,SUP_0171,PROD_0055,Rail,14,2896,351.97,39.44,11,11,12,True,0,54730.19,25.14071428571429,0.12153660220994476,0,0.0
SHIP_001302,SUP_0114,PROD_0004,Air,802,1737,480.23,50.5,2,2,3,True,0,982323.83,0.5987905236907731,0.2764709268854347,0,0.0
SHIP_001303,SUP_0188,PROD_0028,Truck,426,2723,456.1,18.51,2,2,3,False,0,1458535.72,1.070657276995305,0.1674990818949688,0,0.0
SHIP_001304,SUP_0118,PROD_0027,Air,535,456,470.51,24.16,1,1,2,True,1,538095.34,0.8794579439252336,1.0318201754385965,0,0.0
SHIP_001305,SUP_0108,PROD_0044,Truck,850,1114,146.77,15.73,1,1,0,True,0,2164352.52,0.17267058823529413,0.13175044883303413,1,0.8527543967013453
SHIP_001306,SUP_0095,PROD_0024,Truck,238,885,117.07,10.04,5,5,6,True,0,205816.87,0.491890756302521,0.1322824858757062,0,0.0
SHIP_001307,SUP_0193,PROD_0012,Ship,372,1941,66.92,5.6,22,22,22,True,0,1775250.81,0.17989247311827958,0.03447707367336424,1,0.8475348582885264
SHIP_001308,SUP_0069,PROD_0059,Truck,923,1508,568.07,65.49,6,6,8,True,0,2305522.08,0.6154604550379199,0.3767042440318303,0,0.0
SHIP_001309,SUP_0139,PROD_0020,Truck,488,2646,284.16,32.23,5,5,5,True,0,2558467.41,0.5822950819672131,0.10739229024943311,1,0.6319933692498964
SHIP_001310,SUP_0079,PROD_0017,Truck,196,1414,133.79,10.17,6,6,8,True,0,425121.7,0.6826020408163265,0.09461810466760961,0,0.0
SHIP_001311,SUP_0171,PROD_0088,Intermodal,635,295,263.51,22.17,12,12,15,True,0,368752.21,0.4149763779527559,0.8932542372881356,0,0.0
SHIP_001312,SUP_0017,PROD_0040,Truck,663,1070,538.02,70.71,5,5,4,True,0,546010.85,0.8114932126696832,0.502822429906542,1,0.5520307738422341
SHIP_001313,SUP_0188,PROD_0017,Air,382,2579,525.57,31.38,2,2,2,True,0,2146609.92,1.3758376963350787,0.20378829003489726,1,0.4209041726808951
SHIP_001314,SUP_0071,PROD_0088,Truck,136,888,349.44,33.83,6,6,8,True,0,165291.34,2.5694117647058823,0.3935135135135135,0,0.0
SHIP_001315,SUP_0067,PROD_0022,Air,175,1585,921.15,104.52,1,1,2,True,0,160977.19,5.263714285714285,0.581167192429022,0,0.0
SHIP_001316,SUP_0161,PROD_0027,Truck,322,2892,166.44,15.86,1,1,3,True,0,1479325.07,0.5168944099378882,0.057551867219917015,0,0.0
SHIP_001317,SUP_0023,PROD_0086,Ship,30,2292,213.99,12.36,43,43,46,True,2,152501.37,7.133,0.09336387434554974,0,0.0
SHIP_001318,SUP_0116,PROD_0031,Rail,203,1041,315.18,24.2,7,7,9,True,0,162279.87,1.5526108374384238,0.3027665706051873,0,0.0
SHIP_001319,SUP_0197,PROD_0006,Air,781,2957,408.85,22.05,2,2,2,True,0,3859535.68,0.5234955185659411,0.13826513358133244,1,0.6563852586460478
SHIP_001320,SUP_0046,PROD_0040,Rail,38,1804,165.93,12.58,8,8,10,True,0,36592.25,4.366578947368422,0.0919789356984479,0,0.0
SHIP_001321,SUP_0100,PROD_0038,Ship,941,2109,66.25,2.85,15,15,14,True,0,3555474.52,0.070403825717322,0.03141299193930773,1,0.9342268552990816
SHIP_001322,SUP_0109,PROD_0062,Truck,97,2560,627.56,44.0,1,1,3,True,0,512500.49,6.469690721649484,0.24514062499999997,0,0.0
SHIP_001323,SUP_0175,PROD_0100,Truck,967,950,264.06,16.09,3,3,5,True,0,809752.93,0.27307135470527405,0.2779578947368421,0,0.0
SHIP_001324,SUP_0001,PROD_0014,Air,94,2869,788.52,49.29,2,2,4,True,0,348994.3,8.388510638297872,0.274841408156152,0,0.0
SHIP_001325,SUP_0039,PROD_0072,Intermodal,889,456,151.17,19.12,10,10,9,True,0,695319.39,0.17004499437570303,0.3315131578947368,1,0.8546679869636694
SHIP_001326,SUP_0107,PROD_0066,Rail,986,930,179.35,19.31,13,13,12,True,0,2173398.85,0.18189655172413793,0.1928494623655914,1,0.8460977388767322
SHIP_001327,SUP_0011,PROD_0037,Rail,514,2643,193.74,14.84,13,13,12,True,0,2564778.99,0.37692607003891054,0.07330306469920546,1,0.7262554045270861
SHIP_001328,SUP_0059,PROD_0066,Rail,418,281,185.43,9.41,12,12,11,True,0,244152.36,0.44361244019138757,0.6598932384341637,1,0.6927066934027144
SHIP_001329,SUP_0114,PROD_0064,Ship,281,402,74.33,6.28,42,42,41,True,1,239773.03,0.2645195729537366,0.1849004975124378,1,0.3954070863704162
SHIP_001330,SUP_0063,PROD_0026,Air,168,833,510.42,70.54,1,1,2,True,0,107093.69,3.038214285714286,0.6127490996398559,0,0.0
SHIP_001331,SUP_0048,PROD_0023,Truck,845,1644,315.18,21.02,1,1,3,True,0,1012919.05,0.3729940828402367,0.19171532846715328,0,0.0
SHIP_001332,SUP_0169,PROD_0029,Rail,139,2147,287.51,32.63,10,10,9,False,0,505890.37,2.0684172661870504,0.1339124359571495,1,0.32590091674286653
SHIP_001333,SUP_0109,PROD_0037,Ship,428,1503,164.8,9.27,26,26,25,True,0,610346.23,0.3850467289719626,0.10964737192282104,1,0.7219973009446694
SHIP_001334,SUP_0018,PROD_0012,Intermodal,660,624,410.57,38.93,13,13,16,True,0,505318.1,0.6220757575757576,0.6579647435897436,0,0.0
SHIP_001335,SUP_0012,PROD_0005,Ship,85,920,62.65,5.08,27,27,30,True,0,185546.38,0.7370588235294118,0.06809782608695653,0,0.0
SHIP_001336,SUP_0099,PROD_0015,Rail,637,605,287.7,19.47,12,12,13,True,0,421696.23,0.45164835164835165,0.4755371900826446,0,0.0
SHIP_001337,SUP_0049,PROD_0033,Truck,381,1880,303.22,13.33,5,5,7,True,0,470183.4,0.7958530183727035,0.1612872340425532,0,0.0
SHIP_001338,SUP_0156,PROD_0008,Intermodal,487,2352,459.06,29.4,20,20,21,True,0,1115337.37,0.9426283367556468,0.19517857142857142,0,0.0
SHIP_001339,SUP_0105,PROD_0058,Truck,155,1332,401.7,48.79,1,1,4,True,0,121573.25,2.591612903225806,0.30157657657657655,0,0.0
SHIP_001340,SUP_0069,PROD_0045,Ship,926,779,118.64,8.65,14,14,16,False,0,1547396.35,0.12812095032397408,0.15229781771501927,0,0.0
SHIP_001341,SUP_0170,PROD_0088,Truck,372,2552,228.42,21.09,6,6,8,True,0,1082103.62,0.6140322580645161,0.08950626959247648,0,0.0
SHIP_001342,SUP_0109,PROD_0002,Truck,726,1537,351.32,37.13,5,5,7,True,0,1705098.15,0.48391184573002755,0.22857514638906962,0,0.0
SHIP_001343,SUP_0069,PROD_0008,Truck,607,1461,475.47,28.63,5,5,5,True,0,1132533.68,0.7833113673805602,0.32544147843942506,1,0.5607545705654661
SHIP_001344,SUP_0170,PROD_0083,Air,206,715,610.36,50.92,1,1,4,True,1,273594.91,2.9629126213592234,0.8536503496503497,0,0.0
SHIP_001345,SUP_0180,PROD_0063,Air,183,238,385.05,20.17,1,1,0,True,0,85866.74,2.1040983606557377,1.6178571428571429,1,0.3221547398996567
SHIP_001346,SUP_0145,PROD_0095,Air,516,1800,287.64,27.4,2,2,5,True,0,1496843.54,0.5574418604651162,0.1598,0,0.0
SHIP_001347,SUP_0044,PROD_0014,Truck,220,1544,214.28,14.49,1,1,4,True,0,670820.44,0.974,0.13878238341968913,0,0.0
SHIP_001348,SUP_0153,PROD_0097,Truck,674,472,265.59,19.94,1,1,2,True,0,195051.96,0.3940504451038575,0.5626906779661016,0,0.0
SHIP_001349,SUP_0174,PROD_0098,Truck,128,1909,540.53,23.81,6,6,8,False,0,530693.63,4.222890625,0.28314824515453113,0,0.0
SHIP_001350,SUP_0017,PROD_0027,Air,636,1642,326.67,27.15,2,2,2,False,0,1595951.95,0.5136320754716981,0.19894640682095008,1,0.6606625323319518
SHIP_001351,SUP_0043,PROD_0072,Rail,616,2030,333.78,36.06,13,13,13,True,0,2581126.4,0.5418506493506493,0.16442364532019704,1,0.6485712480785024
SHIP_001352,SUP_0110,PROD_0054,Air,866,1345,407.79,24.0,1,1,1,True,1,2637115.03,0.4708891454965358,0.3031895910780669,1,0.33993044379371795
SHIP_001353,SUP_0014,PROD_0065,Intermodal,983,2351,302.99,27.83,20,20,22,True,0,4928758.18,0.3082299084435402,0.1288770735857082,0,0.0
SHIP_001354,SUP_0028,PROD_0023,Intermodal,483,2093,327.71,27.4,17,17,18,True,0,804042.93,0.6784886128364389,0.15657429526994743,0,0.0
SHIP_001355,SUP_0140,PROD_0064,Rail,998,2020,304.27,20.94,12,12,12,True,0,3410584.5,0.30487975951903806,0.15062871287128712,1,0.766354135471139
SHIP_001356,SUP_0181,PROD_0021,Rail,273,2147,196.62,11.0,8,8,9,True,0,1423677.18,0.7202197802197803,0.09157894736842105,0,0.0
SHIP_001357,SUP_0166,PROD_0060,Truck,942,601,220.63,19.39,6,6,5,True,0,1221921.99,0.2342144373673036,0.3671048252911814,1,0.8102319740588149
SHIP_001358,SUP_0112,PROD_0024,Truck,851,721,424.08,55.28,5,5,4,True,0,721913.57,0.49833137485311396,0.5881830790568654,1,0.6674091037425103
SHIP_001359,SUP_0080,PROD_0090,Truck,524,663,313.74,33.18,5,5,6,True,0,567662.76,0.5987404580152672,0.4732126696832579,0,0.0
SHIP_001360,SUP_0142,PROD_0090,Intermodal,113,2709,167.25,9.88,19,19,20,True,0,660683.45,1.4800884955752212,0.06173864894795127,0,0.0
SHIP_001361,SUP_0053,PROD_0096,Truck,491,800,484.22,55.69,4,4,6,True,0,571827.18,0.9861914460285133,0.605275,0,0.0
SHIP_001362,SUP_0197,PROD_0052,Truck,621,1175,368.44,36.99,2,2,2,True,0,1377751.96,0.5933011272141707,0.3135659574468085,1,0.6276277490297543
SHIP_001363,SUP_0177,PROD_0012,Air,73,1844,920.42,81.52,1,1,1,True,0,88988.84,12.60849315068493,0.49914316702819955,1,0.07348352157194339
SHIP_001364,SUP_0166,PROD_0034,Air,266,638,788.6,91.3,2,2,3,True,0,143270.85,2.9646616541353383,1.236050156739812,0,0.0
SHIP_001365,SUP_0010,PROD_0006,Air,738,65,429.84,57.45,1,1,1,True,1,113065.86,0.5824390243902439,6.612923076923076,1,0.3159679408138101
SHIP_001366,SUP_0007,PROD_0009,Truck,791,1375,243.07,29.14,4,4,6,True,0,1458206.94,0.3072945638432364,0.1767781818181818,0,0.0
SHIP_001367,SUP_0091,PROD_0091,Truck,123,925,475.54,62.2,2,2,2,True,0,134213.63,3.866178861788618,0.5140972972972974,1,0.20550005012196346
SHIP_001368,SUP_0075,PROD_0057,Truck,744,2179,486.06,48.91,4,4,4,True,0,3258534.75,0.6533064516129032,0.2230656264341441,1,0.6048485439734647
SHIP_001369,SUP_0093,PROD_0073,Truck,363,1123,400.76,52.94,3,3,2,True,0,434687.35,1.104022038567493,0.35686553873552984,1,0.4752801927307008
SHIP_001370,SUP_0084,PROD_0068,Ship,977,1408,102.88,13.08,33,33,34,True,0,3138708.36,0.1053019447287615,0.07306818181818181,0,0.0
