shipment_id,supplier_id,product_id,transportation_mode,quantity,distance_miles,shipping_cost,fuel_surcharge,delivery_time_days,planned_delivery_time,actual_delivery_time,on_time_delivery,damage_incidents,carbon_footprint_kg
SHIP_001537,SUP_0043,PROD_0080,Truck,14,2831,539.3,41.86,4,4,5,True,0,38427.55
SHIP_001538,SUP_0038,PROD_0072,Truck,185,391,331.16,22.03,6,6,8,True,0,170949.44
SHIP_001539,SUP_0116,PROD_0045,Ship,167,561,100.45,11.45,30,30,33,True,0,101197.82
SHIP_001540,SUP_0003,PROD_0080,Truck,684,864,330.76,25.27,4,4,5,True,0,697071.71
SHIP_001541,SUP_0125,PROD_0005,Ship,71,2063,66.53,4.84,14,14,15,True,0,245268.18
SHIP_001542,SUP_0156,PROD_0092,Ship,132,1585,63.98,5.24,30,30,31,True,0,424957.95
SHIP_001543,SUP_0156,PROD_0016,Rail,281,1303,226.49,20.04,5,5,8,True,0,531618.81
SHIP_001544,SUP_0099,PROD_0024,Truck,345,2816,249.65,22.57,1,1,2,True,0,611399.14
SHIP_001545,SUP_0037,PROD_0097,Truck,754,852,117.23,14.36,5,5,8,True,0,497514.18
SHIP_001546,SUP_0161,PROD_0018,Rail,903,1775,295.96,33.97,11,11,14,True,0,2002696.09
SHIP_001547,SUP_0133,PROD_0044,Air,875,1706,920.11,40.22,2,2,4,False,0,2693219.24
SHIP_001548,SUP_0142,PROD_0059,Truck,822,484,427.98,48.09,2,2,5,True,0,711759.66
SHIP_001549,SUP_0074,PROD_0034,Truck,652,440,263.96,18.47,4,4,3,False,0,164531.66
SHIP_001550,SUP_0189,PROD_0100,Truck,555,2093,272.65,22.46,5,5,6,True,0,909408.19
SHIP_001551,SUP_0163,PROD_0056,Truck,898,2831,484.1,56.53,1,1,1,True,0,4832306.55
SHIP_001552,SUP_0183,PROD_0095,Air,469,1933,323.38,36.97,2,2,5,True,0,912778.34
SHIP_001553,SUP_0187,PROD_0063,Truck,138,894,129.13,11.96,3,3,3,True,0,295451.96
SHIP_001554,SUP_0077,PROD_0022,Truck,75,726,288.47,18.73,1,1,2,True,0,133405.11
SHIP_001555,SUP_0176,PROD_0014,Air,961,2681,566.85,49.25,2,2,4,True,0,6062952.62
SHIP_001556,SUP_0106,PROD_0070,Truck,877,259,287.29,21.59,3,3,3,True,0,391083.67
SHIP_001557,SUP_0013,PROD_0048,Ship,112,2132,216.73,20.76,22,22,21,True,0,162467.84
SHIP_001558,SUP_0143,PROD_0039,Intermodal,68,2111,270.29,28.41,8,8,7,True,0,268839.86
SHIP_001559,SUP_0045,PROD_0071,Intermodal,202,1224,380.56,47.4,14,14,15,True,0,219206.81
SHIP_001560,SUP_0066,PROD_0012,Truck,585,2619,215.72,8.93,1,1,0,True,0,2886842.37
SHIP_001561,SUP_0044,PROD_0053,Truck,81,592,411.26,31.48,4,4,3,True,0,100525.22
SHIP_001562,SUP_0162,PROD_0003,Truck,491,801,534.14,60.36,2,2,5,True,0,407005.34
SHIP_001563,SUP_0187,PROD_0037,Rail,218,2071,280.89,26.3,12,12,11,True,0,1007217.43
SHIP_001564,SUP_0073,PROD_0046,Truck,303,1887,537.74,61.51,2,2,5,True,0,937328.52
SHIP_001565,SUP_0089,PROD_0028,Air,748,1818,484.61,44.34,2,2,5,True,0,2622970.92
SHIP_001566,SUP_0069,PROD_0018,Truck,718,2314,154.32,17.6,2,2,3,True,0,1547524.83
SHIP_001567,SUP_0017,PROD_0002,Truck,132,1797,144.8,6.8,5,5,4,True,0,210965.87
SHIP_001568,SUP_0031,PROD_0019,Intermodal,462,1649,416.62,20.81,10,10,12,True,0,1772828.33
SHIP_001569,SUP_0155,PROD_0083,Truck,299,1452,186.4,16.0,3,3,6,True,0,939102.98
SHIP_001570,SUP_0194,PROD_0065,Truck,286,366,243.89,14.97,6,6,8,True,0,191301.83
SHIP_001571,SUP_0072,PROD_0044,Rail,603,1516,246.25,24.44,11,11,13,True,0,1843929.37
SHIP_001572,SUP_0147,PROD_0076,Truck,924,1002,375.43,39.37,4,4,3,True,0,1821301.24
SHIP_001573,SUP_0013,PROD_0009,Truck,53,2619,477.47,19.88,1,1,2,True,0,97020.76
SHIP_001574,SUP_0112,PROD_0040,Truck,645,1394,328.66,22.92,5,5,5,True,0,1132359.23
SHIP_001575,SUP_0161,PROD_0068,Truck,644,2597,556.91,57.96,4,4,5,True,0,1144521.76
SHIP_001576,SUP_0007,PROD_0071,Truck,697,142,258.83,31.18,4,4,7,True,0,51920.25
SHIP_001577,SUP_0006,PROD_0069,Truck,227,1681,323.54,16.95,4,4,6,True,0,596747.01
SHIP_001578,SUP_0130,PROD_0056,Air,528,579,266.37,25.74,2,2,3,True,0,696349.99
SHIP_001579,SUP_0098,PROD_0041,Truck,543,2040,259.04,12.87,1,1,1,True,0,1460077.65
SHIP_001580,SUP_0174,PROD_0097,Truck,923,2288,352.99,14.79,6,6,8,True,0,1849042.48
SHIP_001581,SUP_0146,PROD_0043,Truck,143,2757,190.54,21.78,6,6,5,True,0,806647.67
SHIP_001582,SUP_0128,PROD_0008,Air,482,1819,834.27,46.69,1,1,3,True,0,1737448.79
SHIP_001583,SUP_0008,PROD_0081,Intermodal,494,853,272.26,36.07,9,9,12,True,0,566499.37
SHIP_001584,SUP_0176,PROD_0003,Truck,861,1305,177.2,13.88,2,2,4,True,0,2079061.98
SHIP_001585,SUP_0175,PROD_0074,Intermodal,882,2210,210.63,18.14,14,14,15,True,0,1776379.01
SHIP_001586,SUP_0136,PROD_0080,Air,857,754,815.03,102.97,2,2,3,True,0,640343.65
SHIP_001587,SUP_0142,PROD_0063,Air,142,2013,321.26,20.93,2,2,5,True,0,558838.37
SHIP_001588,SUP_0097,PROD_0015,Truck,72,2351,161.47,14.85,6,6,6,True,0,222547.18
SHIP_001589,SUP_0012,PROD_0019,Truck,688,2999,180.61,19.2,5,5,7,True,0,4209937.39
SHIP_001590,SUP_0098,PROD_0083,Rail,524,2141,270.97,17.23,6,6,9,True,0,2120170.86
SHIP_001591,SUP_0058,PROD_0005,Intermodal,596,1705,268.97,22.3,17,17,17,True,0,1099958.0
SHIP_001592,SUP_0193,PROD_0099,Truck,98,624,182.62,16.64,1,1,1,False,0,38681.33
SHIP_001593,SUP_0149,PROD_0050,Truck,556,228,504.52,42.71,4,4,4,False,0,128720.06
SHIP_001594,SUP_0103,PROD_0100,Rail,730,1579,108.39,6.6,11,11,10,True,0,1257162.22
SHIP_001595,SUP_0156,PROD_0083,Intermodal,393,1816,383.88,19.79,15,15,15,True,0,628108.77
SHIP_001596,SUP_0109,PROD_0056,Air,228,2339,312.89,34.31,2,2,2,True,0,1260895.28
SHIP_001597,SUP_0035,PROD_0073,Air,566,2673,289.55,21.74,2,2,2,True,0,1263362.2
SHIP_001598,SUP_0161,PROD_0009,Rail,92,416,283.91,23.99,10,10,9,True,0,48918.5
SHIP_001599,SUP_0162,PROD_0043,Rail,758,1194,231.13,20.92,10,10,10,True,0,1487106.63
SHIP_001600,SUP_0157,PROD_0026,Rail,288,918,192.06,14.77,11,11,12,False,0,482986.47
SHIP_001601,SUP_0032,PROD_0098,Truck,967,2268,369.93,33.56,3,3,2,True,0,5475297.07
SHIP_001602,SUP_0096,PROD_0068,Intermodal,412,162,285.7,31.51,14,14,14,False,0,71976.63
SHIP_001603,SUP_0057,PROD_0019,Air,799,1044,658.07,83.48,2,2,3,True,0,1702170.53
SHIP_001604,SUP_0099,PROD_0049,Truck,807,1254,143.44,10.56,5,5,8,True,0,2160461.79
SHIP_001605,SUP_0105,PROD_0094,Truck,749,591,387.81,45.29,2,2,5,True,0,544510.57
SHIP_001606,SUP_0171,PROD_0006,Truck,274,2611,343.73,19.01,1,1,0,True,0,669283.01
SHIP_001607,SUP_0178,PROD_0054,Rail,943,1903,271.24,17.46,7,7,9,True,0,3136535.82
SHIP_001608,SUP_0020,PROD_0015,Ship,580,1011,218.01,17.63,30,30,32,True,0,1443926.49
SHIP_001609,SUP_0168,PROD_0064,Truck,263,916,541.68,37.3,1,1,2,True,0,311251.67
SHIP_001610,SUP_0129,PROD_0011,Truck,57,252,258.31,37.5,5,5,7,True,0,8398.58
SHIP_001611,SUP_0059,PROD_0093,Truck,209,835,147.56,14.41,3,3,4,True,0,238674.85
SHIP_001612,SUP_0079,PROD_0100,Rail,723,476,241.93,18.07,6,6,7,True,0,321817.21
SHIP_001613,SUP_0092,PROD_0074,Rail,90,1557,262.86,23.24,8,8,7,True,0,219480.14
SHIP_001614,SUP_0131,PROD_0008,Ship,214,2085,97.23,5.88,41,41,44,True,0,710091.91
SHIP_001615,SUP_0054,PROD_0047,Truck,334,815,463.73,36.74,1,1,3,True,0,661779.47
SHIP_001616,SUP_0109,PROD_0058,Truck,353,2820,392.28,27.7,3,3,4,True,0,1065499.91
SHIP_001617,SUP_0141,PROD_0072,Ship,20,859,59.42,2.86,18,18,18,True,0,10832.22
SHIP_001618,SUP_0168,PROD_0029,Intermodal,10,2787,506.93,46.85,14,14,14,True,0,19557.07
SHIP_001619,SUP_0120,PROD_0072,Rail,221,905,138.76,16.76,8,8,10,True,0,115646.82
SHIP_001620,SUP_0087,PROD_0084,Ship,68,2811,193.51,10.47,33,33,34,True,0,375857.65
SHIP_001621,SUP_0076,PROD_0063,Truck,377,1843,547.5,68.06,4,4,6,True,0,1208317.03
SHIP_001622,SUP_0039,PROD_0012,Air,854,1053,788.2,58.45,1,1,0,True,0,1099628.08
SHIP_001623,SUP_0109,PROD_0100,Truck,783,60,333.14,31.33,1,1,3,True,0,42120.99
SHIP_001624,SUP_0005,PROD_0060,Air,870,2693,364.34,36.13,2,2,1,True,0,3084452.18
SHIP_001625,SUP_0029,PROD_0010,Rail,392,2882,287.77,20.74,5,5,5,True,0,1924561.68
SHIP_001626,SUP_0001,PROD_0046,Truck,705,115,165.96,22.22,2,2,3,True,0,170795.39
SHIP_001627,SUP_0059,PROD_0027,Rail,625,553,261.57,32.11,12,12,14,True,0,778359.38
SHIP_001628,SUP_0106,PROD_0052,Rail,312,352,241.16,21.64,13,13,15,True,0,141965.35
SHIP_001629,SUP_0090,PROD_0029,Rail,118,2177,127.37,8.95,10,10,13,True,0,242898.46
SHIP_001630,SUP_0004,PROD_0029,Truck,568,579,389.47,38.53,5,5,6,True,0,695491.23
SHIP_001631,SUP_0040,PROD_0037,Truck,431,2223,292.43,27.35,5,5,8,False,0,970840.1
SHIP_001632,SUP_0197,PROD_0095,Truck,508,1967,433.48,18.81,4,4,6,True,0,1518340.13
SHIP_001633,SUP_0005,PROD_0090,Rail,314,794,283.44,31.82,12,12,13,True,0,165519.78
SHIP_001634,SUP_0168,PROD_0073,Ship,89,1358,86.9,4.51,25,25,26,True,0,184718.23
SHIP_001635,SUP_0144,PROD_0092,Ship,523,933,195.77,22.09,31,31,30,True,0,371891.17
SHIP_001636,SUP_0041,PROD_0030,Ship,982,226,175.22,17.74,37,37,38,True,0,248705.51
SHIP_001637,SUP_0169,PROD_0084,Ship,208,1408,156.51,17.32,36,36,36,True,0,374107.63
SHIP_001638,SUP_0082,PROD_0038,Rail,950,1942,118.13,9.24,10,10,12,True,0,2355702.07
SHIP_001639,SUP_0038,PROD_0033,Rail,333,2384,116.11,7.54,7,7,10,True,0,756268.0
SHIP_001640,SUP_0193,PROD_0084,Rail,605,2128,335.96,17.65,8,8,11,True,0,682645.22
SHIP_001641,SUP_0172,PROD_0098,Ship,93,692,67.84,9.49,34,34,33,True,1,123087.18
SHIP_001642,SUP_0018,PROD_0024,Rail,648,93,192.06,27.35,11,11,13,True,0,79182.24
SHIP_001643,SUP_0117,PROD_0002,Truck,730,2084,386.49,41.04,4,4,7,True,0,2446576.12
SHIP_001644,SUP_0145,PROD_0073,Truck,536,1145,463.14,40.32,5,5,6,True,0,863011.84
SHIP_001645,SUP_0164,PROD_0011,Rail,246,2640,307.4,12.7,6,6,5,True,0,1088862.95
SHIP_001646,SUP_0108,PROD_0062,Intermodal,385,1685,442.73,47.97,12,12,11,True,0,1550922.19
SHIP_001647,SUP_0058,PROD_0070,Rail,142,291,247.65,16.05,7,7,9,True,0,97725.36
SHIP_001648,SUP_0056,PROD_0027,Air,338,1474,460.72,22.55,2,2,5,True,0,982013.11
SHIP_001649,SUP_0106,PROD_0092,Truck,384,2208,368.04,45.14,5,5,5,True,0,715844.75
SHIP_001650,SUP_0105,PROD_0044,Ship,84,1084,120.64,6.43,38,38,38,True,0,160460.66
SHIP_001651,SUP_0128,PROD_0087,Intermodal,648,657,214.33,15.61,18,18,17,True,0,983033.49
SHIP_001652,SUP_0057,PROD_0050,Truck,383,2967,433.52,46.63,3,3,3,True,0,808395.68
SHIP_001653,SUP_0044,PROD_0030,Truck,835,1305,328.69,19.17,2,2,3,False,1,984569.61
SHIP_001654,SUP_0110,PROD_0026,Truck,603,749,245.28,18.03,6,6,9,True,0,606931.13
SHIP_001655,SUP_0044,PROD_0057,Air,119,606,817.08,64.14,2,2,3,True,0,118481.97
SHIP_001656,SUP_0196,PROD_0093,Ship,216,1206,184.37,18.05,27,27,30,True,0,439184.3
SHIP_001657,SUP_0143,PROD_0001,Rail,743,1103,116.73,12.59,13,13,13,True,0,464162.99
SHIP_001658,SUP_0200,PROD_0020,Truck,195,2695,377.25,24.84,5,5,4,True,0,1104472.48
SHIP_001659,SUP_0073,PROD_0028,Air,559,2925,946.36,103.57,1,1,0,True,1,1661683.59
SHIP_001660,SUP_0113,PROD_0087,Truck,189,1371,160.92,12.17,3,3,3,True,0,449832.58
SHIP_001661,SUP_0098,PROD_0058,Air,134,1375,360.87,22.56,2,2,5,True,1,423164.81
SHIP_001662,SUP_0117,PROD_0005,Truck,392,680,149.67,15.48,1,1,2,True,0,365687.23
SHIP_001663,SUP_0161,PROD_0069,Rail,825,439,99.96,12.92,12,12,12,True,0,629281.87
SHIP_001664,SUP_0139,PROD_0078,Truck,825,340,296.35,32.66,4,4,5,True,0,226446.87
SHIP_001665,SUP_0116,PROD_0014,Intermodal,206,613,385.26,53.34,10,10,13,True,2,117291.86
SHIP_001666,SUP_0186,PROD_0071,Truck,17,2456,561.88,35.86,4,4,4,True,0,99995.43
SHIP_001667,SUP_0023,PROD_0015,Rail,475,1511,166.24,13.23,12,12,14,True,0,603858.54
SHIP_001668,SUP_0072,PROD_0044,Truck,813,2762,271.73,17.94,6,6,6,True,0,4522084.83
SHIP_001669,SUP_0162,PROD_0062,Truck,812,1179,297.07,34.15,6,6,9,False,0,628095.18
SHIP_001670,SUP_0013,PROD_0090,Ship,115,1199,160.62,15.6,23,23,26,False,0,210033.72
SHIP_001671,SUP_0192,PROD_0076,Ship,598,888,84.97,6.43,41,41,41,False,0,578813.96
SHIP_001672,SUP_0002,PROD_0091,Truck,121,1255,496.68,32.75,6,6,8,True,0,123602.55
SHIP_001673,SUP_0016,PROD_0067,Truck,354,1948,505.85,60.03,2,2,1,True,0,633882.33
SHIP_001674,SUP_0157,PROD_0055,Ship,711,2188,193.55,11.99,22,22,23,True,0,1649040.27
SHIP_001675,SUP_0105,PROD_0092,Truck,508,1105,247.65,15.47,1,1,0,True,0,598762.65
SHIP_001676,SUP_0168,PROD_0043,Truck,545,92,174.13,9.48,3,3,3,True,0,72910.54
SHIP_001677,SUP_0023,PROD_0058,Intermodal,167,1006,257.55,24.32,7,7,9,False,0,96389.21
SHIP_001678,SUP_0147,PROD_0004,Truck,850,394,283.5,26.32,6,6,9,False,0,221026.74
SHIP_001679,SUP_0060,PROD_0080,Air,684,568,509.97,66.37,2,2,4,True,0,858171.9
SHIP_001680,SUP_0105,PROD_0011,Air,994,2612,630.22,60.74,1,1,1,True,0,3743628.28
SHIP_001681,SUP_0057,PROD_0044,Truck,360,1398,532.17,40.35,5,5,4,True,0,791600.16
SHIP_001682,SUP_0154,PROD_0001,Truck,11,1325,433.73,47.44,5,5,7,True,0,22069.25
SHIP_001683,SUP_0017,PROD_0013,Truck,456,1719,293.27,36.09,1,1,3,True,1,1329662.44
SHIP_001684,SUP_0073,PROD_0064,Air,416,1210,359.48,23.34,2,2,4,False,1,1113347.56
SHIP_001685,SUP_0135,PROD_0024,Truck,951,2487,173.36,20.04,6,6,6,True,0,4893234.61
SHIP_001686,SUP_0084,PROD_0030,Ship,555,1222,165.43,20.99,15,15,15,True,0,1632607.35
SHIP_001687,SUP_0037,PROD_0050,Truck,70,1524,333.07,36.54,5,5,4,True,0,185787.41
SHIP_001688,SUP_0064,PROD_0007,Rail,653,466,154.31,21.71,6,6,8,True,0,158173.31
SHIP_001689,SUP_0053,PROD_0056,Truck,964,2241,568.8,64.61,6,6,6,True,0,1207423.03
SHIP_001690,SUP_0010,PROD_0075,Rail,682,1843,314.33,31.43,11,11,12,True,0,2653835.03
SHIP_001691,SUP_0094,PROD_0064,Rail,596,518,226.42,16.49,11,11,10,False,0,232947.38
SHIP_001692,SUP_0123,PROD_0034,Rail,66,2198,344.36,20.13,7,7,8,True,0,204844.53
SHIP_001693,SUP_0047,PROD_0037,Rail,268,1533,273.4,33.64,6,6,9,True,0,266550.03
SHIP_001694,SUP_0149,PROD_0006,Rail,951,2490,290.11,24.0,10,10,11,True,0,5316611.63
SHIP_001695,SUP_0176,PROD_0081,Truck,951,2810,216.88,15.36,4,4,5,True,0,6057101.9
SHIP_001696,SUP_0151,PROD_0019,Truck,598,2327,497.81,25.57,3,3,6,True,0,3292825.71
SHIP_001697,SUP_0113,PROD_0060,Ship,33,984,86.72,5.22,27,27,26,True,0,19780.98
SHIP_001698,SUP_0039,PROD_0077,Truck,16,739,461.08,53.05,3,3,2,False,0,12118.35
SHIP_001699,SUP_0165,PROD_0046,Truck,364,452,346.48,47.09,6,6,7,True,0,104226.34
SHIP_001700,SUP_0121,PROD_0027,Rail,278,2670,322.34,26.23,5,5,8,False,1,393381.84
SHIP_001701,SUP_0090,PROD_0098,Rail,263,1077,215.28,28.53,6,6,9,True,0,659387.15
SHIP_001702,SUP_0142,PROD_0015,Rail,821,69,266.69,15.53,11,11,14,True,0,123939.36
SHIP_001703,SUP_0085,PROD_0095,Intermodal,494,2035,339.74,29.1,14,14,16,True,0,1429395.6
SHIP_001704,SUP_0028,PROD_0100,Rail,549,2107,97.68,11.51,12,12,12,True,0,2107468.7
SHIP_001705,SUP_0136,PROD_0053,Truck,801,1933,434.67,34.29,4,4,6,True,0,3810941.28
SHIP_001706,SUP_0084,PROD_0025,Truck,992,532,352.34,40.2,1,1,3,True,0,1216036.67
SHIP_001707,SUP_0132,PROD_0094,Rail,789,115,99.71,6.52,6,6,6,True,0,138913.72
SHIP_001708,SUP_0086,PROD_0055,Air,652,1973,275.0,20.52,2,2,3,True,0,1841766.85
SHIP_001709,SUP_0176,PROD_0086,Rail,286,1485,199.21,22.21,13,13,14,True,0,845026.3
SHIP_001710,SUP_0046,PROD_0053,Air,922,848,775.01,86.25,1,1,1,False,0,1701391.05
SHIP_001711,SUP_0073,PROD_0084,Intermodal,200,1583,389.31,46.91,20,20,22,True,0,712517.72
SHIP_001712,SUP_0068,PROD_0004,Truck,328,767,444.55,48.25,1,1,0,True,0,479730.05
SHIP_001713,SUP_0186,PROD_0069,Truck,342,91,134.65,17.51,3,3,5,True,0,37875.35
SHIP_001714,SUP_0036,PROD_0070,Truck,743,2993,217.68,23.48,4,4,5,True,0,4970230.76
SHIP_001715,SUP_0158,PROD_0085,Air,543,1225,426.36,26.36,2,2,1,True,0,1012971.61
SHIP_001716,SUP_0168,PROD_0061,Truck,762,1750,182.25,9.57,5,5,4,True,0,1075066.89
SHIP_001717,SUP_0130,PROD_0007,Air,229,2069,930.24,60.5,2,2,2,False,0,382307.28
SHIP_001718,SUP_0158,PROD_0068,Truck,359,2300,582.47,28.56,4,4,5,True,1,1242091.23
SHIP_001719,SUP_0069,PROD_0060,Truck,192,1792,474.62,45.66,2,2,2,True,1,456135.89
SHIP_001720,SUP_0108,PROD_0054,Truck,225,1098,183.34,22.22,5,5,5,True,0,417521.66
SHIP_001721,SUP_0088,PROD_0023,Truck,818,1964,174.1,12.38,1,1,2,True,0,1413638.88
SHIP_001722,SUP_0013,PROD_0041,Intermodal,953,2127,147.19,8.99,15,15,18,True,0,2608661.92
SHIP_001723,SUP_0021,PROD_0020,Air,704,2008,423.25,35.08,2,2,5,True,0,3412528.76
SHIP_001724,SUP_0093,PROD_0013,Truck,864,551,301.42,36.22,6,6,6,True,0,993259.58
SHIP_001725,SUP_0184,PROD_0016,Truck,830,1702,537.98,47.84,4,4,3,True,0,2699098.43
SHIP_001726,SUP_0049,PROD_0033,Truck,817,844,524.16,30.2,4,4,7,True,0,809684.29
SHIP_001727,SUP_0179,PROD_0090,Truck,669,2608,622.87,37.52,4,4,4,True,0,3440072.65
SHIP_001728,SUP_0100,PROD_0023,Truck,595,1425,279.59,19.79,6,6,7,True,0,1537815.36
SHIP_001729,SUP_0167,PROD_0037,Truck,39,984,326.75,23.18,1,1,1,True,0,75091.51
SHIP_001730,SUP_0067,PROD_0078,Truck,733,2176,162.42,11.93,1,1,2,True,0,2710358.64
SHIP_001731,SUP_0040,PROD_0072,Rail,979,986,294.04,14.9,13,13,14,True,0,2320347.5
SHIP_001732,SUP_0056,PROD_0054,Ship,95,60,57.42,7.52,39,39,40,False,0,5625.73
SHIP_001733,SUP_0151,PROD_0018,Air,421,400,700.19,81.55,2,2,2,True,0,211821.66
SHIP_001734,SUP_0085,PROD_0094,Intermodal,160,2593,464.61,53.46,18,18,18,True,0,948076.54
SHIP_001735,SUP_0132,PROD_0096,Rail,791,2742,374.58,23.74,7,7,8,True,0,2134711.67
SHIP_001736,SUP_0051,PROD_0038,Intermodal,314,2298,153.07,11.21,18,18,18,True,0,1653164.62
SHIP_001737,SUP_0029,PROD_0098,Truck,147,362,353.55,35.66,4,4,6,True,0,111674.68
SHIP_001738,SUP_0025,PROD_0044,Ship,109,711,135.02,17.36,28,28,31,True,0,113225.66
SHIP_001739,SUP_0048,PROD_0074,Truck,953,890,495.35,32.23,2,2,1,True,1,1286779.92
SHIP_001740,SUP_0037,PROD_0032,Air,136,227,276.15,31.87,2,2,2,True,0,45315.7
SHIP_001741,SUP_0015,PROD_0011,Rail,724,88,143.11,12.69,6,6,7,True,0,86710.92
SHIP_001742,SUP_0082,PROD_0020,Ship,700,795,208.01,16.3,23,23,26,True,0,916687.85
SHIP_001743,SUP_0070,PROD_0025,Truck,643,911,212.01,23.65,5,5,7,True,0,926844.12
SHIP_001744,SUP_0002,PROD_0046,Ship,30,1364,74.53,7.25,28,28,31,True,0,33305.84
SHIP_001745,SUP_0130,PROD_0009,Ship,933,377,66.55,5.83,44,44,45,True,1,460333.16
SHIP_001746,SUP_0190,PROD_0017,Truck,193,2089,228.64,16.15,4,4,6,True,0,763412.57
SHIP_001747,SUP_0188,PROD_0022,Intermodal,726,954,172.92,22.95,8,8,7,True,0,1021785.41
SHIP_001748,SUP_0190,PROD_0053,Truck,154,2337,380.17,43.29,6,6,9,True,1,739879.58
SHIP_001749,SUP_0048,PROD_0049,Rail,876,2994,301.92,21.56,7,7,6,True,0,1418286.25
SHIP_001750,SUP_0025,PROD_0036,Truck,33,553,294.53,31.75,3,3,3,True,0,33713.33
SHIP_001751,SUP_0026,PROD_0086,Truck,232,1338,386.17,22.59,4,4,4,True,0,215393.01
SHIP_001752,SUP_0172,PROD_0093,Truck,62,987,363.76,45.26,1,1,1,False,0,119693.04
SHIP_001753,SUP_0190,PROD_0091,Truck,227,510,508.73,40.54,2,2,4,True,0,87170.22
SHIP_001754,SUP_0141,PROD_0095,Rail,888,770,222.09,24.47,6,6,5,False,0,1475542.77
SHIP_001755,SUP_0126,PROD_0061,Truck,590,2737,277.64,17.31,4,4,6,False,0,3341656.67
SHIP_001756,SUP_0049,PROD_0063,Truck,273,1186,331.97,38.46,6,6,5,True,0,353911.02
SHIP_001757,SUP_0043,PROD_0083,Rail,956,425,98.68,4.92,11,11,10,True,0,680051.37
SHIP_001758,SUP_0069,PROD_0064,Truck,625,652,119.98,15.79,2,2,1,True,0,768991.16
SHIP_001759,SUP_0031,PROD_0014,Truck,693,2315,356.79,34.18,5,5,8,True,1,3034124.02
SHIP_001760,SUP_0123,PROD_0095,Truck,593,600,384.88,21.9,5,5,7,True,0,817713.51
SHIP_001761,SUP_0041,PROD_0005,Truck,783,623,410.91,20.01,3,3,2,True,0,800980.85
SHIP_001762,SUP_0179,PROD_0076,Rail,471,1044,195.0,17.33,5,5,8,True,0,975435.81
SHIP_001763,SUP_0092,PROD_0029,Truck,294,2397,586.87,53.99,5,5,8,True,0,1052447.89
SHIP_001764,SUP_0192,PROD_0043,Rail,93,470,160.06,10.39,5,5,7,True,0,59472.12
SHIP_001765,SUP_0083,PROD_0046,Intermodal,484,1098,326.92,21.25,15,15,14,True,0,1258636.93
SHIP_001766,SUP_0045,PROD_0100,Air,951,458,681.96,61.73,1,1,4,True,0,542318.94
SHIP_001767,SUP_0166,PROD_0044,Truck,362,220,434.27,53.55,2,2,3,False,0,77036.61
SHIP_001768,SUP_0079,PROD_0024,Rail,628,1635,276.29,14.33,8,8,7,True,0,711365.0
SHIP_001769,SUP_0072,PROD_0002,Rail,83,1445,238.16,18.16,6,6,5,True,0,85585.38
SHIP_001770,SUP_0125,PROD_0085,Truck,787,2871,617.22,35.89,3,3,3,True,1,5014130.49
SHIP_001771,SUP_0052,PROD_0100,Truck,450,1255,486.97,24.99,6,6,6,True,0,1396302.74
SHIP_001772,SUP_0086,PROD_0007,Truck,180,2818,490.37,54.74,1,1,0,True,0,952696.28
SHIP_001773,SUP_0119,PROD_0071,Air,589,874,814.43,104.28,2,2,5,True,0,999407.28
SHIP_001774,SUP_0188,PROD_0047,Truck,221,1337,542.04,61.54,1,1,2,True,0,183273.73
SHIP_001775,SUP_0022,PROD_0002,Rail,928,2859,316.75,23.48,13,13,14,False,0,4407886.02
SHIP_001776,SUP_0185,PROD_0015,Rail,173,2291,276.26,26.92,5,5,5,True,0,616008.19
SHIP_001777,SUP_0092,PROD_0003,Rail,526,2702,184.81,14.75,7,7,9,True,0,2730580.48
SHIP_001778,SUP_0072,PROD_0014,Intermodal,441,2613,339.51,22.78,8,8,7,True,0,2774665.34
SHIP_001779,SUP_0068,PROD_0029,Air,231,2537,368.24,40.86,2,2,1,False,0,980407.48
SHIP_001780,SUP_0078,PROD_0066,Truck,379,2696,376.22,42.85,2,2,4,False,0,1729197.46
SHIP_001781,SUP_0094,PROD_0084,Truck,474,915,234.39,18.69,4,4,6,True,0,250045.4
SHIP_001782,SUP_0064,PROD_0058,Truck,912,269,116.05,6.66,1,1,2,False,0,188178.77
SHIP_001783,SUP_0039,PROD_0071,Ship,482,982,56.44,5.35,21,21,21,True,0,800401.79
SHIP_001784,SUP_0112,PROD_0072,Truck,188,2682,141.52,6.77,5,5,5,True,0,307176.56
SHIP_001785,SUP_0101,PROD_0077,Rail,95,2563,283.25,29.52,5,5,6,True,0,469117.97
SHIP_001786,SUP_0083,PROD_0009,Truck,532,191,193.91,15.51,3,3,4,True,0,60434.47
SHIP_001787,SUP_0197,PROD_0071,Truck,785,828,267.7,16.22,3,3,3,True,0,550875.74
SHIP_001788,SUP_0133,PROD_0059,Truck,804,383,173.17,19.49,1,1,4,False,0,273021.81
SHIP_001789,SUP_0054,PROD_0060,Rail,338,2279,350.22,14.47,11,11,14,True,0,1364001.8
SHIP_001790,SUP_0081,PROD_0082,Ship,730,2630,205.27,17.68,28,28,28,True,0,3719777.65
SHIP_001791,SUP_0064,PROD_0008,Rail,935,1613,219.64,24.19,11,11,12,True,0,1434765.95
SHIP_001792,SUP_0072,PROD_0024,Intermodal,29,1383,144.61,15.41,18,18,20,False,1,91727.47
SHIP_001793,SUP_0011,PROD_0034,Truck,175,1201,446.18,40.65,3,3,4,True,0,111210.25
