date,product_id,product_category,stock_level,safety_stock,reorder_point,max_stock,unit_cost,carrying_cost_percent,demand_variance,supplier_id
2024-11-16,PROD_0048,Electronics,160,24,48,288,95.83,0.193,0.413,SUP_0187
2024-11-16,PROD_0049,Consumer_Goods,240,36,72,432,64.1,0.153,0.247,SUP_0020
2024-11-16,PROD_0050,Healthcare,1136,170,340,2044,198.78,0.231,0.411,SUP_0104
2024-11-16,PROD_0051,Electronics,168,25,50,302,150.1,0.266,0.248,SUP_0184
2024-11-16,PROD_0052,Electronics,258,38,77,464,182.06,0.346,0.349,SUP_0140
2024-11-16,PROD_0053,Automotive,607,91,182,1092,21.17,0.302,0.21,SUP_0083
2024-11-16,PROD_0054,Industrial,698,104,209,1256,72.27,0.297,0.312,SUP_0071
2024-11-16,PROD_0055,Consumer_Goods,369,55,110,664,67.56,0.165,0.388,SUP_0146
2024-11-16,PROD_0056,Automotive,330,49,99,594,180.29,0.189,0.191,SUP_0016
2024-11-16,PROD_0057,Consumer_Goods,571,85,171,1027,68.0,0.265,0.321,SUP_0061
2024-11-16,PROD_0058,Healthcare,1557,233,467,2802,122.55,0.228,0.365,SUP_0073
2024-11-16,PROD_0059,Healthcare,929,139,278,1672,69.03,0.321,0.266,SUP_0021
2024-11-16,PROD_0060,Consumer_Goods,448,67,134,806,46.17,0.303,0.436,SUP_0147
2024-11-16,PROD_0061,Healthcare,701,105,210,1261,72.1,0.348,0.318,SUP_0031
2024-11-16,PROD_0062,Electronics,475,71,142,855,192.7,0.275,0.406,SUP_0148
2024-11-16,PROD_0063,Healthcare,1747,262,524,3144,117.1,0.227,0.104,SUP_0099
2024-11-16,PROD_0064,Electronics,1094,164,328,1969,69.19,0.292,0.363,SUP_0035
2024-11-16,PROD_0065,Healthcare,811,121,243,1459,169.54,0.318,0.329,SUP_0079
2024-11-16,PROD_0066,Automotive,385,57,115,693,194.73,0.312,0.314,SUP_0061
2024-11-16,PROD_0067,Automotive,684,102,205,1231,170.45,0.198,0.413,SUP_0177
2024-11-16,PROD_0068,Healthcare,858,128,257,1544,197.92,0.349,0.265,SUP_0105
2024-11-16,PROD_0069,Electronics,226,33,67,406,192.89,0.257,0.185,SUP_0024
2024-11-16,PROD_0070,Healthcare,341,51,102,613,14.22,0.166,0.391,SUP_0145
2024-11-16,PROD_0071,Electronics,95,14,28,171,107.74,0.302,0.103,SUP_0069
2024-11-16,PROD_0072,Industrial,931,139,279,1675,191.45,0.346,0.101,SUP_0015
2024-11-16,PROD_0073,Consumer_Goods,860,129,258,1548,22.0,0.314,0.249,SUP_0028
2024-11-16,PROD_0074,Consumer_Goods,1160,174,348,2088,24.82,0.348,0.249,SUP_0008
2024-11-16,PROD_0075,Electronics,991,148,297,1783,150.94,0.337,0.249,SUP_0152
2024-11-16,PROD_0076,Industrial,888,133,266,1598,109.55,0.259,0.323,SUP_0174
2024-11-16,PROD_0077,Healthcare,1243,186,372,2237,14.39,0.259,0.154,SUP_0145
2024-11-16,PROD_0078,Industrial,1307,196,392,2352,170.94,0.258,0.246,SUP_0056
2024-11-16,PROD_0079,Electronics,146,21,43,262,171.23,0.317,0.116,SUP_0182
2024-11-16,PROD_0080,Industrial,104,15,31,187,199.27,0.233,0.444,SUP_0075
2024-11-16,PROD_0081,Consumer_Goods,1364,204,409,2455,198.08,0.337,0.362,SUP_0192
2024-11-16,PROD_0082,Industrial,782,117,234,1407,27.5,0.185,0.131,SUP_0019
2024-11-16,PROD_0083,Automotive,1459,218,437,2626,141.91,0.346,0.165,SUP_0076
2024-11-16,PROD_0084,Industrial,961,144,288,1729,142.16,0.236,0.29,SUP_0179
2024-11-16,PROD_0085,Automotive,1018,152,305,1832,169.49,0.188,0.332,SUP_0112
2024-11-16,PROD_0086,Healthcare,769,115,230,1384,105.01,0.241,0.251,SUP_0185
2024-11-16,PROD_0087,Consumer_Goods,343,51,102,617,159.28,0.317,0.36,SUP_0011
2024-11-16,PROD_0088,Electronics,706,105,211,1270,27.12,0.201,0.221,SUP_0068
2024-11-16,PROD_0089,Electronics,565,84,169,1017,167.9,0.197,0.143,SUP_0061
2024-11-16,PROD_0090,Healthcare,1064,159,319,1915,96.49,0.31,0.414,SUP_0116
2024-11-16,PROD_0091,Automotive,1112,166,333,2001,49.24,0.27,0.138,SUP_0179
2024-11-16,PROD_0092,Industrial,1054,158,316,1897,147.37,0.232,0.424,SUP_0071
2024-11-16,PROD_0093,Consumer_Goods,352,52,105,633,136.59,0.193,0.381,SUP_0099
2024-11-16,PROD_0094,Healthcare,629,94,188,1132,170.28,0.232,0.384,SUP_0112
2024-11-16,PROD_0095,Automotive,664,99,199,1195,155.42,0.168,0.246,SUP_0179
2024-11-16,PROD_0096,Consumer_Goods,141,21,42,253,195.8,0.256,0.203,SUP_0176
2024-11-16,PROD_0097,Industrial,1005,150,301,1809,37.28,0.328,0.265,SUP_0157
2024-11-16,PROD_0098,Electronics,336,50,100,604,52.02,0.175,0.108,SUP_0046
2024-11-16,PROD_0099,Consumer_Goods,615,92,184,1107,197.23,0.215,0.417,SUP_0096
2024-11-16,PROD_0100,Healthcare,105,15,31,189,96.56,0.248,0.153,SUP_0131
2024-11-17,PROD_0001,Consumer_Goods,214,32,64,385,132.28,0.159,0.352,SUP_0123
2024-11-17,PROD_0002,Consumer_Goods,1295,194,388,2331,192.69,0.204,0.253,SUP_0011
2024-11-17,PROD_0003,Automotive,729,109,218,1312,149.82,0.226,0.422,SUP_0073
2024-11-17,PROD_0004,Automotive,1544,231,463,2779,182.02,0.341,0.193,SUP_0184
2024-11-17,PROD_0005,Automotive,174,26,52,313,13.19,0.252,0.159,SUP_0122
2024-11-17,PROD_0006,Consumer_Goods,172,25,51,309,38.62,0.259,0.36,SUP_0126
2024-11-17,PROD_0007,Healthcare,780,117,234,1404,170.13,0.183,0.303,SUP_0152
2024-11-17,PROD_0008,Electronics,752,112,225,1353,81.64,0.304,0.241,SUP_0148
2024-11-17,PROD_0009,Electronics,731,109,219,1315,114.3,0.191,0.431,SUP_0148
2024-11-17,PROD_0010,Automotive,647,97,194,1164,96.36,0.154,0.266,SUP_0092
2024-11-17,PROD_0011,Industrial,1284,192,385,2311,54.19,0.272,0.403,SUP_0154
2024-11-17,PROD_0012,Electronics,150,22,45,270,163.74,0.236,0.332,SUP_0066
2024-11-17,PROD_0013,Automotive,1100,165,330,1980,142.98,0.245,0.104,SUP_0078
2024-11-17,PROD_0014,Automotive,419,62,125,754,14.58,0.277,0.392,SUP_0164
2024-11-17,PROD_0015,Healthcare,665,99,199,1197,158.05,0.179,0.33,SUP_0176
2024-11-17,PROD_0016,Industrial,1298,194,389,2336,140.24,0.207,0.309,SUP_0094
2024-11-17,PROD_0017,Healthcare,672,100,201,1209,68.73,0.347,0.279,SUP_0187
2024-11-17,PROD_0018,Industrial,1433,214,429,2579,154.07,0.301,0.311,SUP_0041
2024-11-17,PROD_0019,Consumer_Goods,1251,187,375,2251,126.47,0.309,0.117,SUP_0034
2024-11-17,PROD_0020,Automotive,158,23,47,284,13.04,0.329,0.3,SUP_0068
2024-11-17,PROD_0021,Industrial,444,66,133,799,109.6,0.309,0.408,SUP_0030
2024-11-17,PROD_0022,Electronics,556,83,166,1000,155.95,0.218,0.403,SUP_0033
2024-11-17,PROD_0023,Automotive,569,85,170,1024,110.76,0.237,0.24,SUP_0194
2024-11-17,PROD_0024,Automotive,796,119,238,1432,63.51,0.184,0.241,SUP_0196
2024-11-17,PROD_0025,Industrial,1393,208,417,2507,156.82,0.346,0.253,SUP_0130
2024-11-17,PROD_0026,Automotive,758,113,227,1364,139.44,0.344,0.112,SUP_0131
2024-11-17,PROD_0027,Automotive,366,54,109,658,27.56,0.243,0.287,SUP_0068
2024-11-17,PROD_0028,Automotive,977,146,293,1758,133.91,0.208,0.29,SUP_0069
2024-11-17,PROD_0029,Electronics,571,85,171,1027,104.32,0.253,0.261,SUP_0077
2024-11-17,PROD_0030,Industrial,598,89,179,1076,124.08,0.156,0.345,SUP_0165
2024-11-17,PROD_0031,Consumer_Goods,969,145,290,1744,79.56,0.31,0.311,SUP_0052
2024-11-17,PROD_0032,Electronics,344,51,103,619,168.34,0.297,0.282,SUP_0181
2024-11-17,PROD_0033,Industrial,1003,150,300,1805,162.54,0.202,0.151,SUP_0199
2024-11-17,PROD_0034,Automotive,543,81,162,977,191.79,0.252,0.117,SUP_0173
2024-11-17,PROD_0035,Industrial,1096,164,328,1972,36.62,0.213,0.204,SUP_0026
2024-11-17,PROD_0036,Automotive,592,88,177,1065,187.33,0.294,0.307,SUP_0039
2024-11-17,PROD_0037,Automotive,413,61,123,743,34.72,0.281,0.121,SUP_0093
2024-11-17,PROD_0038,Electronics,1209,181,362,2176,69.5,0.2,0.416,SUP_0026
2024-11-17,PROD_0039,Healthcare,405,60,121,729,45.64,0.302,0.264,SUP_0069
2024-11-17,PROD_0040,Consumer_Goods,862,129,258,1551,172.48,0.155,0.257,SUP_0020
2024-11-17,PROD_0041,Healthcare,1612,241,483,2901,82.11,0.33,0.195,SUP_0008
2024-11-17,PROD_0042,Consumer_Goods,799,119,239,1438,160.76,0.251,0.399,SUP_0171
2024-11-17,PROD_0043,Healthcare,75,11,22,135,22.86,0.283,0.268,SUP_0088
2024-11-17,PROD_0044,Electronics,586,87,175,1054,142.02,0.233,0.446,SUP_0099
2024-11-17,PROD_0045,Industrial,791,118,237,1423,81.18,0.249,0.187,SUP_0018
2024-11-17,PROD_0046,Industrial,1018,152,305,1832,84.42,0.22,0.108,SUP_0047
2024-11-17,PROD_0047,Industrial,448,67,134,806,86.91,0.346,0.157,SUP_0045
2024-11-17,PROD_0048,Consumer_Goods,672,100,201,1209,131.01,0.195,0.423,SUP_0040
2024-11-17,PROD_0049,Electronics,543,81,162,977,49.88,0.344,0.248,SUP_0167
2024-11-17,PROD_0050,Electronics,593,88,177,1067,185.03,0.152,0.244,SUP_0100
2024-11-17,PROD_0051,Consumer_Goods,509,76,152,916,78.33,0.283,0.392,SUP_0156
2024-11-17,PROD_0052,Electronics,378,56,113,680,174.35,0.199,0.385,SUP_0043
2024-11-17,PROD_0053,Industrial,1316,197,394,2368,102.93,0.165,0.222,SUP_0036
2024-11-17,PROD_0054,Healthcare,1074,161,322,1933,183.84,0.311,0.239,SUP_0063
2024-11-17,PROD_0055,Automotive,1259,188,377,2266,119.72,0.179,0.398,SUP_0056
2024-11-17,PROD_0056,Industrial,515,77,154,927,175.25,0.166,0.234,SUP_0066
2024-11-17,PROD_0057,Automotive,394,59,118,709,52.86,0.256,0.342,SUP_0011
2024-11-17,PROD_0058,Automotive,1020,153,306,1836,131.65,0.17,0.356,SUP_0150
2024-11-17,PROD_0059,Healthcare,893,133,267,1607,29.44,0.251,0.412,SUP_0175
2024-11-17,PROD_0060,Electronics,519,77,155,934,77.73,0.265,0.137,SUP_0159
2024-11-17,PROD_0061,Automotive,1222,183,366,2199,99.52,0.191,0.399,SUP_0050
2024-11-17,PROD_0062,Electronics,740,111,222,1332,79.84,0.284,0.195,SUP_0156
2024-11-17,PROD_0063,Healthcare,1319,197,395,2374,108.7,0.277,0.254,SUP_0062
2024-11-17,PROD_0064,Electronics,591,88,177,1063,163.54,0.308,0.175,SUP_0147
2024-11-17,PROD_0065,Healthcare,1229,184,368,2212,105.52,0.209,0.334,SUP_0064
2024-11-17,PROD_0066,Consumer_Goods,601,90,180,1081,41.27,0.27,0.202,SUP_0126
2024-11-17,PROD_0067,Electronics,430,64,129,774,59.99,0.186,0.141,SUP_0099
2024-11-17,PROD_0068,Consumer_Goods,489,73,146,880,187.18,0.172,0.126,SUP_0040
2024-11-17,PROD_0069,Electronics,1366,204,409,2458,179.3,0.178,0.142,SUP_0102
2024-11-17,PROD_0070,Industrial,793,118,237,1427,110.66,0.347,0.353,SUP_0142
2024-11-17,PROD_0071,Automotive,261,39,78,469,104.64,0.257,0.3,SUP_0078
2024-11-17,PROD_0072,Healthcare,603,90,180,1085,30.08,0.31,0.192,SUP_0115
2024-11-17,PROD_0073,Healthcare,676,101,202,1216,170.63,0.323,0.236,SUP_0073
2024-11-17,PROD_0074,Automotive,254,38,76,457,133.84,0.277,0.352,SUP_0059
2024-11-17,PROD_0075,Healthcare,384,57,115,691,157.0,0.34,0.395,SUP_0179
2024-11-17,PROD_0076,Automotive,1017,152,305,1830,38.48,0.331,0.192,SUP_0163
2024-11-17,PROD_0077,Electronics,287,43,86,516,38.3,0.275,0.179,SUP_0137
2024-11-17,PROD_0078,Consumer_Goods,1252,187,375,2253,113.86,0.235,0.263,SUP_0196
2024-11-17,PROD_0079,Healthcare,673,100,201,1211,137.51,0.276,0.397,SUP_0002
2024-11-17,PROD_0080,Consumer_Goods,333,49,99,599,27.91,0.349,0.333,SUP_0065
2024-11-17,PROD_0081,Healthcare,217,32,65,390,19.8,0.266,0.295,SUP_0146
2024-11-17,PROD_0082,Consumer_Goods,439,65,131,790,78.37,0.241,0.221,SUP_0006
2024-11-17,PROD_0083,Electronics,230,34,69,414,59.81,0.3,0.106,SUP_0097
2024-11-17,PROD_0084,Consumer_Goods,1490,223,447,2682,171.86,0.251,0.401,SUP_0198
2024-11-17,PROD_0085,Healthcare,1538,230,461,2768,122.18,0.153,0.357,SUP_0167
2024-11-17,PROD_0086,Industrial,232,34,69,417,199.18,0.161,0.288,SUP_0012
2024-11-17,PROD_0087,Industrial,1292,193,387,2325,106.23,0.273,0.143,SUP_0171
2024-11-17,PROD_0088,Healthcare,1088,163,326,1958,69.56,0.211,0.139,SUP_0189
2024-11-17,PROD_0089,Electronics,128,19,38,230,79.48,0.158,0.242,SUP_0046
2024-11-17,PROD_0090,Automotive,810,121,243,1458,130.45,0.204,0.156,SUP_0095
2024-11-17,PROD_0091,Healthcare,108,16,32,194,119.03,0.277,0.176,SUP_0100
2024-11-17,PROD_0092,Healthcare,591,88,177,1063,144.37,0.212,0.181,SUP_0025
2024-11-17,PROD_0093,Electronics,623,93,186,1121,127.68,0.284,0.415,SUP_0059
2024-11-17,PROD_0094,Electronics,145,21,43,261,98.65,0.297,0.435,SUP_0059
2024-11-17,PROD_0095,Healthcare,966,144,289,1738,92.8,0.167,0.405,SUP_0199
2024-11-17,PROD_0096,Electronics,1045,156,313,1881,72.25,0.203,0.108,SUP_0106
2024-11-17,PROD_0097,Industrial,199,29,59,358,43.84,0.164,0.131,SUP_0024
2024-11-17,PROD_0098,Consumer_Goods,687,103,206,1236,114.18,0.202,0.281,SUP_0105
2024-11-17,PROD_0099,Healthcare,89,13,26,160,51.18,0.246,0.32,SUP_0140
2024-11-17,PROD_0100,Industrial,879,131,263,1582,90.04,0.256,0.369,SUP_0163
2024-11-18,PROD_0001,Healthcare,219,32,65,394,139.57,0.299,0.378,SUP_0164
2024-11-18,PROD_0002,Electronics,100,15,30,180,135.99,0.324,0.156,SUP_0134
2024-11-18,PROD_0003,Consumer_Goods,1151,172,345,2071,72.63,0.225,0.281,SUP_0198
2024-11-18,PROD_0004,Electronics,152,22,45,273,81.86,0.337,0.178,SUP_0200
2024-11-18,PROD_0005,Electronics,121,18,36,217,75.11,0.293,0.227,SUP_0051
2024-11-18,PROD_0006,Electronics,1104,165,331,1987,133.28,0.253,0.38,SUP_0106
2024-11-18,PROD_0007,Automotive,692,103,207,1245,133.08,0.182,0.193,SUP_0013
2024-11-18,PROD_0008,Consumer_Goods,708,106,212,1274,60.99,0.218,0.2,SUP_0059
2024-11-18,PROD_0009,Consumer_Goods,1082,162,324,1947,157.81,0.235,0.348,SUP_0115
2024-11-18,PROD_0010,Consumer_Goods,1432,214,429,2577,185.85,0.182,0.344,SUP_0074
2024-11-18,PROD_0011,Healthcare,1128,169,338,2030,53.42,0.215,0.329,SUP_0137
2024-11-18,PROD_0012,Automotive,1008,151,302,1814,149.48,0.271,0.196,SUP_0128
2024-11-18,PROD_0013,Consumer_Goods,228,34,68,410,162.94,0.295,0.372,SUP_0035
2024-11-18,PROD_0014,Automotive,1521,228,456,2737,54.87,0.322,0.21,SUP_0016
2024-11-18,PROD_0015,Consumer_Goods,370,55,111,666,126.91,0.301,0.159,SUP_0127
2024-11-18,PROD_0016,Automotive,1260,189,378,2268,182.93,0.323,0.347,SUP_0080
2024-11-18,PROD_0017,Industrial,1370,205,411,2466,177.94,0.158,0.391,SUP_0022
2024-11-18,PROD_0018,Industrial,459,68,137,826,53.17,0.169,0.205,SUP_0125
2024-11-18,PROD_0019,Consumer_Goods,124,18,37,223,70.26,0.218,0.356,SUP_0038
2024-11-18,PROD_0020,Automotive,338,50,101,608,147.17,0.244,0.101,SUP_0129
2024-11-18,PROD_0021,Industrial,457,68,137,822,195.28,0.251,0.107,SUP_0039
2024-11-18,PROD_0022,Electronics,841,126,252,1513,21.52,0.328,0.394,SUP_0132
2024-11-18,PROD_0023,Industrial,1141,171,342,2053,177.64,0.168,0.111,SUP_0017
2024-11-18,PROD_0024,Healthcare,210,31,63,378,28.68,0.154,0.293,SUP_0075
2024-11-18,PROD_0025,Electronics,148,22,44,266,193.7,0.273,0.433,SUP_0184
2024-11-18,PROD_0026,Electronics,285,42,85,513,43.77,0.252,0.399,SUP_0081
2024-11-18,PROD_0027,Automotive,414,62,124,745,189.25,0.193,0.113,SUP_0097
2024-11-18,PROD_0028,Automotive,471,70,141,847,15.66,0.322,0.258,SUP_0049
2024-11-18,PROD_0029,Consumer_Goods,529,79,158,952,89.03,0.323,0.121,SUP_0047
2024-11-18,PROD_0030,Healthcare,248,37,74,446,120.68,0.278,0.331,SUP_0017
2024-11-18,PROD_0031,Industrial,264,39,79,475,197.68,0.347,0.191,SUP_0105
2024-11-18,PROD_0032,Electronics,1297,194,389,2334,22.74,0.193,0.13,SUP_0090
2024-11-18,PROD_0033,Automotive,904,135,271,1627,102.34,0.291,0.272,SUP_0012
2024-11-18,PROD_0034,Electronics,624,93,187,1123,68.89,0.276,0.197,SUP_0058
2024-11-18,PROD_0035,Electronics,1393,208,417,2507,73.98,0.154,0.208,SUP_0145
2024-11-18,PROD_0036,Electronics,324,48,97,583,24.72,0.291,0.243,SUP_0101
2024-11-18,PROD_0037,Industrial,901,135,270,1621,133.22,0.193,0.202,SUP_0135
2024-11-18,PROD_0038,Industrial,1151,172,345,2071,89.43,0.34,0.3,SUP_0175
2024-11-18,PROD_0039,Healthcare,470,70,141,846,99.1,0.303,0.297,SUP_0044
2024-11-18,PROD_0040,Automotive,429,64,128,772,174.67,0.26,0.176,SUP_0176
2024-11-18,PROD_0041,Industrial,1036,155,310,1864,73.13,0.221,0.285,SUP_0016
2024-11-18,PROD_0042,Electronics,727,109,218,1308,51.81,0.305,0.182,SUP_0045
2024-11-18,PROD_0043,Consumer_Goods,1097,164,329,1974,13.86,0.196,0.364,SUP_0050
2024-11-18,PROD_0044,Industrial,1381,207,414,2485,13.76,0.241,0.406,SUP_0129
2024-11-18,PROD_0045,Consumer_Goods,574,86,172,1033,43.16,0.171,0.184,SUP_0195
2024-11-18,PROD_0046,Automotive,1364,204,409,2455,183.66,0.226,0.407,SUP_0052
2024-11-18,PROD_0047,Electronics,1040,156,312,1872,102.88,0.22,0.196,SUP_0124
2024-11-18,PROD_0048,Industrial,485,72,145,873,51.29,0.164,0.29,SUP_0044
2024-11-18,PROD_0049,Industrial,903,135,270,1625,110.58,0.187,0.337,SUP_0159
2024-11-18,PROD_0050,Industrial,1072,160,321,1929,122.57,0.221,0.381,SUP_0065
2024-11-18,PROD_0051,Consumer_Goods,680,102,204,1224,121.11,0.273,0.139,SUP_0086
2024-11-18,PROD_0052,Consumer_Goods,614,92,184,1105,146.66,0.297,0.133,SUP_0101
2024-11-18,PROD_0053,Automotive,1298,194,389,2336,177.74,0.258,0.201,SUP_0093
2024-11-18,PROD_0054,Healthcare,319,47,95,574,138.49,0.284,0.152,SUP_0052
2024-11-18,PROD_0055,Automotive,391,58,117,703,140.02,0.215,0.364,SUP_0123
2024-11-18,PROD_0056,Automotive,1619,242,485,2914,64.19,0.343,0.323,SUP_0041
2024-11-18,PROD_0057,Healthcare,264,39,79,475,78.04,0.249,0.427,SUP_0014
2024-11-18,PROD_0058,Electronics,1507,226,452,2712,89.76,0.301,0.112,SUP_0091
2024-11-18,PROD_0059,Healthcare,91,13,27,163,70.6,0.228,0.103,SUP_0144
2024-11-18,PROD_0060,Healthcare,214,32,64,385,134.39,0.162,0.322,SUP_0133
2024-11-18,PROD_0061,Consumer_Goods,776,116,232,1396,144.69,0.301,0.431,SUP_0145
2024-11-18,PROD_0062,Industrial,1562,234,468,2811,127.69,0.289,0.221,SUP_0004
2024-11-18,PROD_0063,Healthcare,1376,206,412,2476,194.62,0.312,0.325,SUP_0004
2024-11-18,PROD_0064,Industrial,302,45,90,543,118.16,0.196,0.175,SUP_0007
2024-11-18,PROD_0065,Healthcare,1578,236,473,2840,165.92,0.159,0.345,SUP_0024
2024-11-18,PROD_0066,Industrial,1743,261,522,3137,188.15,0.322,0.23,SUP_0145
2024-11-18,PROD_0067,Automotive,514,77,154,925,52.46,0.212,0.288,SUP_0002
2024-11-18,PROD_0068,Consumer_Goods,265,39,79,477,146.55,0.2,0.255,SUP_0158
2024-11-18,PROD_0069,Industrial,523,78,156,941,16.69,0.183,0.325,SUP_0101
2024-11-18,PROD_0070,Industrial,381,57,114,685,173.62,0.183,0.332,SUP_0135
2024-11-18,PROD_0071,Healthcare,170,25,51,306,35.88,0.321,0.249,SUP_0174
2024-11-18,PROD_0072,Healthcare,552,82,165,993,121.74,0.345,0.45,SUP_0067
2024-11-18,PROD_0073,Industrial,870,130,261,1566,70.14,0.247,0.334,SUP_0029
2024-11-18,PROD_0074,Automotive,273,40,81,491,50.02,0.185,0.417,SUP_0067
2024-11-18,PROD_0075,Automotive,1009,151,302,1816,181.53,0.191,0.264,SUP_0087
2024-11-18,PROD_0076,Electronics,1609,241,482,2896,45.0,0.235,0.253,SUP_0042
2024-11-18,PROD_0077,Industrial,1064,159,319,1915,93.9,0.291,0.175,SUP_0018
2024-11-18,PROD_0078,Industrial,774,116,232,1393,155.64,0.18,0.439,SUP_0019
2024-11-18,PROD_0079,Automotive,747,112,224,1344,181.61,0.286,0.404,SUP_0112
2024-11-18,PROD_0080,Industrial,1016,152,304,1828,86.45,0.265,0.13,SUP_0092
2024-11-18,PROD_0081,Industrial,788,118,236,1418,154.85,0.348,0.25,SUP_0086
2024-11-18,PROD_0082,Automotive,613,91,183,1103,116.53,0.204,0.23,SUP_0044
2024-11-18,PROD_0083,Consumer_Goods,598,89,179,1076,112.49,0.26,0.196,SUP_0093
2024-11-18,PROD_0084,Electronics,253,37,75,455,182.15,0.196,0.445,SUP_0059
2024-11-18,PROD_0085,Automotive,649,97,194,1168,45.28,0.185,0.113,SUP_0046
2024-11-18,PROD_0086,Electronics,232,34,69,417,82.8,0.257,0.163,SUP_0021
2024-11-18,PROD_0087,Automotive,1703,255,510,3065,37.25,0.295,0.247,SUP_0101
2024-11-18,PROD_0088,Consumer_Goods,642,96,192,1155,187.77,0.222,0.215,SUP_0106
2024-11-18,PROD_0089,Industrial,143,21,42,257,96.31,0.244,0.416,SUP_0002
2024-11-18,PROD_0090,Automotive,1114,167,334,2005,184.18,0.16,0.221,SUP_0151
2024-11-18,PROD_0091,Electronics,1014,152,304,1825,113.92,0.297,0.313,SUP_0009
2024-11-18,PROD_0092,Automotive,93,13,27,167,43.41,0.257,0.351,SUP_0148
2024-11-18,PROD_0093,Automotive,885,132,265,1593,83.07,0.3,0.134,SUP_0176
2024-11-18,PROD_0094,Industrial,808,121,242,1454,15.42,0.303,0.112,SUP_0078
2024-11-18,PROD_0095,Electronics,842,126,252,1515,129.72,0.246,0.126,SUP_0148
2024-11-18,PROD_0096,Automotive,340,51,102,612,154.28,0.284,0.116,SUP_0022
2024-11-18,PROD_0097,Healthcare,1598,239,479,2876,42.42,0.293,0.431,SUP_0035
2024-11-18,PROD_0098,Consumer_Goods,755,113,226,1359,49.29,0.295,0.129,SUP_0086
2024-11-18,PROD_0099,Healthcare,1190,178,357,2142,191.14,0.202,0.112,SUP_0047
2024-11-18,PROD_0100,Consumer_Goods,885,132,265,1593,49.6,0.261,0.311,SUP_0086
2024-11-19,PROD_0001,Industrial,1572,235,471,2829,173.36,0.248,0.314,SUP_0098
2024-11-19,PROD_0002,Automotive,1542,231,462,2775,61.09,0.24,0.368,SUP_0114
2024-11-19,PROD_0003,Electronics,743,111,222,1337,129.47,0.327,0.428,SUP_0170
2024-11-19,PROD_0004,Industrial,1228,184,368,2210,156.01,0.326,0.307,SUP_0021
2024-11-19,PROD_0005,Healthcare,1117,167,335,2010,151.22,0.345,0.274,SUP_0061
2024-11-19,PROD_0006,Automotive,419,62,125,754,161.57,0.331,0.41,SUP_0123
2024-11-19,PROD_0007,Automotive,946,141,283,1702,97.73,0.23,0.419,SUP_0106
2024-11-19,PROD_0008,Electronics,506,75,151,910,64.43,0.275,0.29,SUP_0031
2024-11-19,PROD_0009,Consumer_Goods,109,16,32,196,102.52,0.151,0.25,SUP_0118
2024-11-19,PROD_0010,Consumer_Goods,1020,153,306,1836,121.54,0.16,0.117,SUP_0139
2024-11-19,PROD_0011,Industrial,1191,178,357,2143,194.12,0.217,0.22,SUP_0080
2024-11-19,PROD_0012,Industrial,268,40,80,482,29.47,0.322,0.267,SUP_0046
2024-11-19,PROD_0013,Consumer_Goods,1081,162,324,1945,134.21,0.217,0.294,SUP_0127
2024-11-19,PROD_0014,Automotive,666,99,199,1198,39.0,0.284,0.31,SUP_0054
2024-11-19,PROD_0015,Healthcare,1172,175,351,2109,174.24,0.189,0.391,SUP_0144
2024-11-19,PROD_0016,Consumer_Goods,670,100,201,1206,166.46,0.341,0.294,SUP_0173
2024-11-19,PROD_0017,Electronics,353,52,105,635,57.26,0.173,0.313,SUP_0080
2024-11-19,PROD_0018,Industrial,434,65,130,781,107.66,0.342,0.354,SUP_0126
2024-11-19,PROD_0019,Consumer_Goods,574,86,172,1033,176.6,0.172,0.181,SUP_0046
2024-11-19,PROD_0020,Consumer_Goods,675,101,202,1215,139.93,0.252,0.365,SUP_0031
2024-11-19,PROD_0021,Consumer_Goods,547,82,164,984,65.94,0.322,0.193,SUP_0034
2024-11-19,PROD_0022,Consumer_Goods,1066,159,319,1918,128.11,0.28,0.4,SUP_0135
2024-11-19,PROD_0023,Automotive,654,98,196,1177,34.05,0.197,0.36,SUP_0053
2024-11-19,PROD_0024,Automotive,1321,198,396,2377,183.93,0.326,0.398,SUP_0044
2024-11-19,PROD_0025,Industrial,1174,176,352,2113,142.85,0.292,0.305,SUP_0064
2024-11-19,PROD_0026,Industrial,1248,187,374,2246,134.95,0.314,0.283,SUP_0030
2024-11-19,PROD_0027,Industrial,365,54,109,657,49.28,0.199,0.162,SUP_0064
2024-11-19,PROD_0028,Consumer_Goods,450,67,135,810,29.08,0.317,0.182,SUP_0103
2024-11-19,PROD_0029,Automotive,852,127,255,1533,65.62,0.157,0.354,SUP_0056
2024-11-19,PROD_0030,Healthcare,608,91,182,1094,67.81,0.267,0.256,SUP_0140
2024-11-19,PROD_0031,Electronics,348,52,104,626,99.93,0.3,0.341,SUP_0127
2024-11-19,PROD_0032,Electronics,1245,186,373,2241,57.7,0.199,0.126,SUP_0124
2024-11-19,PROD_0033,Industrial,878,131,263,1580,18.76,0.158,0.223,SUP_0017
2024-11-19,PROD_0034,Healthcare,1096,164,328,1972,36.33,0.261,0.243,SUP_0022
2024-11-19,PROD_0035,Automotive,1278,191,383,2300,52.63,0.216,0.174,SUP_0145
2024-11-19,PROD_0036,Healthcare,818,122,245,1472,194.86,0.22,0.189,SUP_0194
2024-11-19,PROD_0037,Electronics,732,109,219,1317,179.22,0.273,0.258,SUP_0061
2024-11-19,PROD_0038,Electronics,908,136,272,1634,70.81,0.2,0.442,SUP_0046
